Left Shoulder
492.2857 203.2852
499.4572 204.0430
501.8163 207.3125
501.4572 201.9492
500.7347 206.7109
483.6612 202.0313
465.2490 169.1250
476.0571 204.5039
480.1061 216.5117
488.8163 201.1445
497.5102 199.8281
489.5469 186.6797
499.6082 186.9727
503.1837 188.8203
290.7878 199.4102
519.1021 225.2852
516.3918 225.4375
535.2734 190.2188
530.4816 189.7188
540.5021 209.2695
537.1714 204.8672
236.0816 194.6250
553.8082 202.1563
553.7755 199.5078
236.5102 186.6641
236.5388 186.9648
238.9633 188.7266
250.8000 255.7500
501.7633 248.0703
481.1021 258.9297
487.0204 250.6602
491.7429 249.2031
485.9020 251.9141
506.1265 260.1094
506.4000 252.9219
536.8530 259.9375
549.3387 253.3125
262.9388 266.3594
461.2000 266.7344
564.8000 263.5508
434.0082 293.0469
527.1021 253.4844
447.9388 237.8320
460.1429 227.8125
278.7184 179.3750
277.2571 190.2422
443.1429 237.1211
461.8367 212.5156
337.7143 252.0859
337.8490 263.2031
347.8776 271.0742
463.1796 230.9102
459.3061 238.3711
450.7918 240.7344
447.7714 233.2773
464.6204 240.8672
484.2286 267.3438
358.7755 193.4375
330.2857 185.4375
362.0408 199.5859
358.9633 201.1211
296.9306 213.9727
267.6245 214.4375
278.8612 210.7656
347.7143 219.2578
384.6000 224.1992
380.0204 211.1914
387.2490 215.6328
242.4000 198.6914
476.4612 211.1133
477.6000 220.5352
190.4122 208.5313
189.2000 188.4883
405.8163 217.1875
409.6571 222.0938
299.6857 198.5625
304.5428 205.1172
546.4775 254.3984
507.4041 251.7578
526.9102 244.9414
611.9469 320.1563
336.9428 253.2578
275.5306 308.4258
267.6571 281.9766
557.1184 183.8672
546.2000 203.3516
552.9510 191.7500
558.3469 200.2695
564.5225 200.2656
614.1143 227.8125
630.4979 224.0078
635.3387 233.9609
640.7551 223.2188
450.8000 190.2188
455.7510 185.8828
444.0000 202.0000
439.0041 196.1563
623.6327 232.3125
623.9796 240.0000
444.8776 208.9219
462.6735 197.4453
425.5143 177.3984
626.8776 259.2813
627.8572 259.8672
437.2653 222.9180
617.9020 259.5625
425.2571 214.4375
399.1959 207.7188
376.6327 291.4453
146.9796 234.8633
260.9020 221.1563
187.5878 248.2734
173.2000 252.2266
178.9143 223.9570
198.2082 251.5898
561.2368 285.7969
473.7265 199.5352
499.2612 167.0469
492.8000 166.4609
503.4286 184.5938
198.0612 236.3203
506.8286 155.5820
505.7755 114.1172
515.1347 123.3242
518.3102 142.9609
209.4571 209.2344
367.9020 189.5156
380.2041 196.5625
369.2041 178.1953
479.0571 174.0625
587.4000 177.9844
592.8286 179.3906
346.3061 169.6719
575.5592 175.1875
580.6122 167.6328
583.2000 169.9375
440.1510 189.1875
581.8572 182.9570
574.1470 182.9297
585.1470 181.4219
584.9429 185.5625
587.9388 178.4727
581.1592 176.3750
581.0408 180.1563
585.6000 170.3281
581.0245 184.2969
590.8000 182.4063
583.3306 179.6719
592.7469 191.3906
578.8326 195.2891
580.6653 179.5469
590.8326 185.1484
582.1224 185.8516
573.1592 182.0547
571.4490 182.5586
526.4163 170.9727
485.0367 145.6719
475.6694 151.1484
379.2000 146.5234
456.4041 174.2578
456.8327 184.4805
627.7714 245.4805
432.8000 203.9453
661.2408 267.8398
643.8163 260.0703
455.4776 217.2969
452.6816 221.5859
636.4449 274.2813
670.2898 288.0625
410.9592 213.6172
500.7429 240.4063
151.1714 250.9414
229.9184 227.9688
225.7347 211.7695
231.1592 217.0156
523.6857 240.4648
531.3387 238.3633
547.1021 223.8594
221.3796 231.6250
216.1714 226.6680
227.8857 227.7109
238.1102 237.3281
497.2245 238.2969
229.8286 219.1563
523.7266 233.2656
231.1143 218.0977
536.4286 237.0625
531.7714 232.5469
218.3755 207.5469
528.7061 241.1484
218.1837 236.3750
531.6857 234.3867
226.1469 230.6875
217.8898 203.7188
213.5143 212.0781
214.2571 210.9531
221.6572 215.0625
241.9061 217.1250
246.5674 212.5469
250.0694 219.0273
252.8775 207.9727
245.6612 216.7930
235.3306 213.0078
543.6816 227.4922
223.6122 208.3750
541.3837 223.7461
223.5102 210.8750
520.3878 244.6406
522.9755 236.9141
529.2408 232.8008
236.3429 219.2969
541.2653 218.8164
227.9102 226.9844
354.1837 172.7031
399.4898 177.5313
392.6857 174.3203
445.0000 200.5234
505.5265 196.2500
552.1959 274.8750
332.2041 186.7344
262.6122 176.5156
362.3510 209.3750
210.7633 176.9063
158.2082 180.2813
572.5143 318.0234
395.9184 190.2500
392.5102 169.0156
386.6000 202.8359
339.1633 236.7422
375.8857 183.6055
476.3551 140.5703
390.9510 221.2344
378.2000 189.6914
393.2000 264.1875
355.4694 265.5859
311.6286 284.3203
264.0000 242.2461
240.9755 239.0820
229.6939 227.1875
265.7714 260.4844
497.2857 140.2188
504.8571 285.7344
612.5592 161.8164
74.7102 216.4688
69.8980 218.0078
691.6938 169.2188
130.9592 194.6211
499.1551 254.8359
499.5796 252.2266
519.1510 243.1563
508.2000 239.1875
483.4490 232.4922
496.2898 240.5391
535.1224 221.6133
510.7959 238.3516
443.0612 245.4375
435.3143 249.3711
227.7265 266.4336
483.7347 272.3594
389.0408 208.1563
406.0082 210.3125
242.0286 272.0625
223.9469 253.7344
212.7469 256.6250
196.3633 248.7969
561.2776 246.7031
575.4939 232.3398
555.9918 266.3789
559.0571 254.1406
564.7102 262.2305
537.7673 230.5859
171.8163 250.9883
372.4531 210.7773
116.0082 224.7852
165.6980 242.0781
194.0612 246.0859
194.2531 247.3438
501.3674 232.5430
279.8082 212.9375
306.8735 218.9570
266.3265 250.6094
532.4612 178.1484
534.1633 173.9375
551.9796 194.8125
494.8408 173.5508
290.2980 175.5000
247.2490 153.6641
281.9959 181.5195
476.0816 228.3828
482.3061 233.3281
557.8857 256.4063
210.9796 146.8438
218.7959 188.1250
277.3714 206.3125
440.6327 236.8750
464.2775 153.7891
522.6000 139.1406
612.7143 127.3320
613.0164 139.3828
643.8286 159.0156
192.9796 204.7305
162.0000 202.8359
136.8531 207.4922
167.8367 208.8984
178.4408 235.4219
205.2612 183.7422
460.7714 171.4688
528.5225 183.6289
518.8857 169.8984
476.1714 168.2188
449.1878 159.1016
544.5796 224.6875
491.3061 195.2344
489.8612 189.9688
484.3878 195.4219
463.0327 151.3750
574.3633 273.9805
564.6776 240.7344
474.2653 235.9297
638.7347 192.1641
589.8572 219.5586
605.4572 234.9961
613.8530 269.0938
589.9714 258.5117
637.0163 214.5586
691.5837 223.2891
412.0204 198.5039
432.3347 201.0625
429.2000 196.3750
285.1837 206.8203
282.6571 206.9297
281.5796 212.8984
568.1674 217.2188
278.4245 219.5547
269.0775 225.2969
282.4612 223.2500
284.8735 221.0625
517.7306 212.0117
524.3673 189.8672
514.3796 194.0664
360.0286 251.0703
250.1388 193.2266
250.4816 184.3789
356.3918 221.4375
350.4000 238.6602
337.4000 220.1875
367.3714 242.5625
471.3714 216.5000
499.7143 226.9063
439.3470 190.6094
435.7837 169.9688
443.2571 172.2500
538.7551 195.3164
514.5837 196.6563
499.9551 196.1250
492.5143 193.2813
485.9959 191.0859
389.6857 193.0547
353.2939 201.6094
311.0000 205.8555
280.6980 180.4844
272.7714 190.1992
243.4286 199.0469
263.3837 217.5625
279.6694 223.2344
283.0000 224.3438
265.3061 208.0273
470.1021 215.5234
488.7347 222.4531
305.2857 185.1719
322.0816 192.7578
324.2490 185.0742
334.8816 191.8281
335.4653 191.7656
330.7714 190.6992
453.3510 231.8203
447.0327 233.5156
449.9551 235.4531
489.9429 235.2188
510.6123 237.5625
507.0775 247.1875
472.6245 231.9258
489.5020 231.9258
507.6041 222.0859
533.1021 203.1133
483.9388 193.5781
429.9470 224.4297
302.2245 224.3750
300.2286 215.6875
255.8082 204.8398
267.0898 212.5156
273.1673 208.5000
332.2735 186.0313
346.1469 191.1250
349.4286 187.3438
608.5306 268.1406
368.8979 159.8164
366.6490 156.3125
502.5796 180.0000
501.9959 178.7813
531.2408 170.0469
533.7959 173.8828
515.2245 286.8750
487.6531 279.0352
355.3796 180.9375
356.7796 174.9844
353.0163 176.5000
357.3674 179.7461
352.3837 176.9609
356.4490 172.9570
352.3592 180.9219
374.0367 185.9219
411.7143 159.3125
587.7306 253.8438
577.4000 237.7852
605.0898 242.5313
631.3062 246.9375
490.5020 241.6250
395.7796 254.2969
387.1143 222.6523
361.0286 202.7500
393.0204 206.2500
382.3918 192.2891
394.4857 205.8281
618.2408 261.8320
616.1918 272.0586
365.6408 212.4648
588.2041 272.7188
563.1061 261.3398
597.0286 219.4375
604.2572 232.5625
569.8367 241.4375
559.9388 227.2773
550.0164 241.2695
553.4735 235.8125
536.2000 235.4375
552.1224 226.3984
283.4000 208.8555
300.8490 195.9297
274.0449 230.7813
300.3102 235.6406
554.0245 187.9844
519.7388 178.7813
114.8000 207.0938
448.0571 178.2813
98.3714 202.2188
471.2939 191.0000
495.5551 191.1680
516.8979 189.2617
542.5837 203.0469
152.0000 183.4375
196.5020 172.5000
341.4857 168.0000
339.5061 164.7578
437.5959 136.0859
424.0775 171.4180
422.6694 168.3438
457.8857 183.6719
501.0081 196.9688
501.2816 196.2188
520.9020 209.2148
522.8000 220.5781
515.6980 223.0859
294.2449 268.6953
199.2571 301.0000
220.2449 304.0000
201.9796 187.6016
162.9592 231.7344
348.7102 236.2500
296.7633 276.5664
428.7673 202.3594
279.7714 247.0078
522.8694 202.6016
511.7143 201.0313
500.6776 213.6250
494.0367 204.2500
487.0775 208.6719
494.9673 220.8906
317.3265 213.9883
319.5225 203.3008
328.2612 212.9375
351.3306 204.6797
353.1143 210.2500
347.3714 210.8906
337.7388 211.4297
350.0000 226.0000
366.6530 221.9297
373.5102 227.0000
471.3184 273.7695
430.2286 197.3672
507.2816 222.4102
485.0408 144.1758
398.2490 180.1133
286.3714 171.7891
305.0286 176.1250
337.3592 172.9219
278.6531 180.5469
275.6735 175.4570
270.5714 180.0781
271.3592 172.8281
299.2816 185.2500
314.2653 201.3438
314.2327 197.0938
302.6286 192.5156
399.6735 209.7813
354.7306 179.6055
361.0000 134.2031
359.7143 137.5195
361.3061 145.4063
349.0857 150.2578
346.1959 147.6953
350.4490 157.8750
344.7755 163.8750
341.6572 170.0625
341.9102 182.3438
279.1143 204.0938
282.4286 216.6602
600.0408 201.5313
207.4857 202.0508
602.0164 202.3359
606.7592 197.9453
609.7266 192.4141
592.2245 179.3906
571.4000 176.6250
570.2041 173.5313
572.4000 167.8672
585.1837 165.7461
588.7143 163.4219
591.0939 164.2500
214.8979 178.3828
209.9510 172.5117
283.9633 181.8438
287.9469 179.1719
301.7347 176.8633
301.0694 178.9375
313.1633 173.9688
292.7592 174.2930
304.0531 185.9414
302.5306 178.6250
292.3837 179.2930
298.2000 168.7266
293.8979 164.5898
555.8776 202.2969
598.3224 189.0000
589.8163 190.4375
589.7510 195.0625
601.0694 230.6875
597.2449 229.0234
601.4326 218.7383
309.2571 196.1250
325.8000 185.1172
395.1633 195.9805
399.8000 207.3281
400.9714 198.4531
325.1918 181.8945
324.0735 177.5625
346.1225 188.3320
354.5020 201.2148
349.1633 193.8906
387.2735 280.2031
444.9388 241.8594
381.9877 235.7266
382.4286 222.7734
341.2449 215.5000
343.2653 212.2500
356.4775 239.8438
355.8898 238.8906
355.8531 223.6563
356.6122 234.3750
334.4694 221.1797
352.5878 221.5000
372.0939 234.0781
369.5510 244.4727
376.0204 245.2539
311.2816 164.3945
340.8286 184.5234
344.2000 183.9063
339.8612 176.5195
327.8979 166.2578
325.4857 174.3984
341.8000 208.3242
335.3469 231.3828
439.6735 182.1055
475.1021 169.4727
291.8979 175.0352
301.6490 163.9180
314.8694 189.9844
290.5714 162.4688
294.7592 176.8438
309.6531 184.1406
321.7388 188.0547
583.0694 175.5781
375.0857 198.4219
433.5714 210.2578
511.0122 246.7813
528.0612 243.8672
541.5592 247.0547
561.2612 244.2656
544.6816 202.2500
260.8367 142.4063
289.2531 150.2891
596.6857 254.0039
616.3674 173.6719
613.8612 174.4609
381.9918 187.0625
311.0816 170.7188
277.4082 187.8750
263.4163 189.2422
232.3429 185.7461
217.6286 175.4336
229.1388 183.9648
222.2857 187.2773
228.0857 181.7891
232.2939 171.9609
600.2081 262.8359
606.3715 255.5898
271.5020 321.7656
454.2653 228.1406
453.1102 218.1211
354.8041 217.0781
384.1388 208.1484
298.1592 225.3945
490.0000 234.4648
149.0490 206.7617
201.5102 200.4063
440.9061 212.3828
435.6857 208.9063
462.7388 201.0664
458.9020 198.7188
469.0000 206.3477
468.8000 212.1797
442.0449 208.4609
443.1224 208.5313
432.9020 197.4180
446.8490 199.6016
444.3061 198.3906
484.5714 206.2344
477.0408 207.0000
507.1224 202.9961
505.8571 207.5859
448.4734 218.2344
378.1429 209.3828
384.3020 203.3008
362.2000 208.9063
363.3755 208.3750
343.6979 216.2813
349.4326 213.4063
355.9388 207.8086
357.9633 207.2031
464.5102 196.1484
464.0204 203.8398
473.1388 199.4375
475.0735 210.3008
503.7592 215.7617
554.3715 222.5625
555.1346 213.6875
554.5102 211.6875
474.1184 240.1133
456.0000 227.0000
371.8000 260.5000
471.5020 204.4688
437.2653 241.0156
449.4490 188.3828
478.1837 215.2539
464.7102 203.0000
264.6653 276.3516
500.5918 233.6016
273.0490 260.6250
535.5796 268.1953
270.9184 240.6367
253.1020 214.4375
243.0041 197.2109
258.1877 191.9609
265.8816 188.3750
250.1510 187.8047
241.5592 184.2188
241.2082 181.8438
423.9796 234.6250
435.2449 231.3125
439.6530 232.6250
364.5714 232.6367
359.3347 186.3828
244.2327 171.3125
244.2857 171.9375
227.8980 153.1563
225.0204 150.9805
245.7469 122.7539
248.8776 124.2500
250.2000 117.9688
269.3306 150.6602
293.3469 170.6328
386.6694 188.5938
134.4082 204.9375
122.0816 200.5391
148.0204 209.4375
178.2531 195.7578
161.6245 179.4688
97.0408 200.7266
127.7143 212.4375
146.9347 212.2031
310.0000 286.5469
186.7143 158.6875
541.8817 197.3516
534.7184 202.9844
109.7265 167.9805
137.2939 186.3711
403.2857 185.6289
145.6286 175.7070
210.7959 169.8359
291.0245 156.5859
327.9143 252.3438
427.8245 263.8906
420.2285 273.7109
536.8245 258.7227
537.2612 242.4922
535.5102 255.1563
325.1183 172.5273
233.3837 183.2031
216.9224 189.5625
215.5102 184.3750
210.7143 213.4141
309.8245 216.6172
306.3143 226.8242
305.7633 215.0469
293.3428 190.4336
306.0898 180.2266
322.8612 227.9063
326.0857 222.5156
322.4408 209.1563
383.5755 195.2578
611.6000 231.5469
149.0000 231.4531
306.6735 277.8125
343.4163 197.8047
362.8000 198.8281
350.1592 186.6016
557.1959 253.6719
139.0408 194.7188
222.8082 292.0156
230.3633 304.2813
419.2408 374.1406
207.6286 155.1133
187.1265 150.0313
159.6776 151.5664
158.3265 157.6563
144.5347 153.0000
148.0408 152.1484
141.7225 146.8125
256.9551 170.3867
249.5184 169.8555
241.8081 198.2188
519.2000 219.1641
334.8000 221.2813
508.6939 228.0156
284.7184 237.7578
518.8572 201.9102
312.1796 183.8438
308.9347 170.6797
305.8000 174.6719
304.8367 168.5703
293.0694 246.5469
294.9388 156.5039
380.6122 131.9922
284.2000 129.5313
316.9388 128.1563
366.7837 172.8555
375.3469 144.5547
379.2612 161.3438
374.2857 155.5000
282.1633 215.6250
275.6327 201.9102
523.7143 199.3281
301.0082 195.7227
489.8204 169.1953
504.9633 174.7813
329.8163 241.2969
297.7388 238.8672
456.2653 230.2188
413.6898 219.4844
528.6285 239.0313
489.3837 224.6563
538.8572 237.5313
568.8408 248.8750
325.6000 219.2188
343.1224 229.7031
332.6163 216.5352
502.5755 153.6250
193.2327 314.0508
202.7878 308.0547
207.1184 294.5859
215.0939 290.2500
215.8449 291.6719
210.2286 289.7070
220.8367 160.7891
246.6327 172.3438
231.8000 193.4375
522.4572 244.1211
250.3796 193.6016
537.6735 253.0469
265.4857 203.4023
257.4776 195.0469
302.5551 215.8672
266.3714 181.2578
539.9470 243.6797
551.1633 249.5313
550.3021 244.7930
551.1143 241.1406
549.9469 249.8750
555.6204 245.4922
550.7347 246.7500
548.6979 245.3945
544.2490 245.2617
553.2204 248.1133
254.4572 191.8125
259.0530 185.3320
266.7714 189.5859
274.7674 185.9844
275.8817 174.4609
295.3388 186.0547
265.2000 179.7500
277.8571 198.6875
280.4571 196.3438
300.8449 212.4922
622.9510 202.3750
167.9796 188.3594
390.4898 305.0859
387.3265 308.7500
252.3755 211.6406
412.8368 174.2188
442.5428 192.9648
410.6530 188.3594
384.7918 183.4609
399.1469 185.6250
400.2041 178.3594
380.9755 236.5313
365.7143 250.7930
355.6776 241.2617
359.8817 238.2383
348.2653 237.0273
345.9388 240.4570
549.4857 231.2773
258.6326 160.6172
312.6122 180.6875
282.2163 171.6563
283.8571 179.0938
247.4326 165.5938
295.7796 200.3086
341.4286 193.2188
458.0000 194.0781
463.3878 199.6484
198.2286 263.6367
203.0000 242.8828
216.8653 241.1172
120.2286 179.4414
573.3592 202.8594
545.8286 233.3555
420.8490 250.4453
539.9061 244.5938
409.7714 244.7031
541.2041 242.2188
527.8571 245.6406
530.1021 235.4375
424.2163 239.7500
547.6490 242.5703
560.0000 252.4570
555.6776 252.1680
560.1633 268.0742
563.0612 254.7930
500.9918 237.2930
535.6041 240.2344
532.1224 232.5938
418.0081 245.6289
525.3796 229.0898
540.4408 229.1914
543.1877 234.7695
423.2163 237.7813
549.7102 232.9297
426.8571 253.7891
538.6490 234.7500
546.8572 234.6563
537.3347 231.5625
551.3062 232.2656
545.3265 237.2148
549.5469 235.6250
544.5184 228.7969
540.7388 225.3906
544.6122 236.5000
538.2816 222.8125
541.5918 233.4648
545.8000 218.3750
540.6000 236.4414
550.6898 233.4219
557.6735 235.4336
569.6041 236.9297
550.1592 249.0000
557.0612 237.3320
565.7143 242.9844
315.6408 258.2148
467.2122 292.0703
371.2245 285.8828
461.4572 208.4375
433.7755 203.7734
430.4163 192.0625
90.0000 209.4609
127.2857 217.2266
160.0286 205.9727
256.5306 210.2500
251.3551 202.8516
317.5755 211.7188
296.4939 173.6250
235.3061 150.5000
270.0163 150.2461
254.5428 191.1016
439.5837 137.9180
513.4286 161.7813
505.3673 156.4766
577.0000 173.3750
145.6939 192.8125
156.0000 189.3438
602.1428 175.7734
570.0531 204.5625
596.5184 208.4141
263.3469 181.1328
271.0653 177.6094
276.5714 169.1094
282.1429 173.4375
296.2898 173.2461
295.6327 177.8125
320.0163 194.3125
112.1714 202.0078
286.7143 185.5000
375.8327 230.9688
370.6122 239.3984
537.9143 242.4063
544.2368 235.7500
563.3551 235.7344
554.8654 237.6211
566.2041 248.0156
573.7714 256.2578
591.7388 262.1836
576.5755 253.2070
574.3429 253.7500
559.0408 261.9648
502.8000 248.0938
522.1796 247.5742
495.9184 254.6836
505.4490 244.7969
481.1429 123.9375
629.0245 228.7031
631.7959 237.6250
608.2245 265.6016
624.0817 247.8320
457.0816 215.9805
512.3143 199.4063
533.3184 199.4531
387.2898 212.3984
368.1510 216.9375
373.2000 217.4141
501.5347 199.9609
513.6327 200.4883
522.3265 202.3672
520.6122 205.9180
511.8000 194.3594
520.3673 194.1055
509.1021 198.5625
517.0817 203.6016
518.1837 201.8750
522.9388 202.8281
522.8735 196.8359
522.3102 201.0000
523.6857 195.9844
