Right Elbow
511.9306 249.1328
509.6000 252.1016
484.8163 244.4063
501.5755 301.4844
502.4775 273.0234
488.8898 248.6719
470.2653 253.0313
484.1877 292.2344
483.8857 245.5000
500.2000 254.8789
493.7347 259.7031
501.4286 246.6563
480.6286 237.3086
478.4286 279.6094
457.1837 264.5156
309.4939 327.8906
616.6857 346.9063
580.9714 327.4844
577.3265 341.1406
574.1918 367.7031
569.5021 373.3281
551.4000 349.1172
489.4082 278.8281
319.2571 325.8906
270.8857 407.3750
321.6898 323.4414
264.9633 400.2109
277.2612 401.7109
179.1469 374.4063
437.0163 336.6602
181.6286 369.7188
249.6572 365.1953
194.3265 382.8672
198.2490 364.6484
198.5674 375.5977
166.1347 354.3867
139.8327 350.5469
176.6327 319.1211
167.3714 308.4063
514.7919 320.5195
497.6408 351.9219
503.3918 331.0430
536.3428 347.3516
545.9551 361.0039
391.5143 344.0547
360.2449 343.6602
276.1592 333.2148
216.7714 310.8008
190.7959 318.9219
150.4000 327.9375
158.3796 293.7344
247.6000 293.8594
268.9796 310.7383
442.5428 363.3672
286.1265 250.7578
414.3143 340.3281
437.1796 284.6992
394.2653 270.1406
392.5388 277.8984
421.2653 280.4063
412.5306 273.7422
412.5510 276.9688
414.6531 275.9570
424.3184 266.6055
426.4367 262.3594
427.2816 268.5117
417.6735 264.6563
413.6531 244.1563
406.4000 253.9844
404.5755 249.5742
406.5714 250.3203
411.1429 246.5938
415.6245 254.3203
386.1714 268.0430
389.1510 247.8203
390.4898 246.0000
398.2490 262.0625
399.2449 259.8750
404.2204 270.0313
407.3388 275.1250
483.6939 236.9258
490.4898 229.7188
357.4408 316.0078
318.8612 240.3438
317.8653 243.5352
326.4286 248.1602
331.5592 255.5195
337.5714 260.2500
342.4490 260.2813
341.1429 258.9063
355.6000 257.9531
370.0041 256.7656
374.7878 251.3125
372.5184 264.4219
439.7714 255.6602
480.3959 252.5625
477.4898 257.8047
474.5510 252.8438
476.9714 221.5625
477.7673 201.6875
353.0530 337.7188
357.0735 321.3008
364.9714 324.1836
349.7184 343.4727
358.1877 319.0586
362.5428 316.8633
377.3837 328.6602
387.7143 303.7813
385.7265 299.8594
379.5796 308.4219
401.1061 236.7500
309.8571 295.5742
312.3796 338.0625
297.5919 347.2969
343.0245 331.0977
333.5266 342.8398
335.7143 341.0000
348.1796 351.5625
353.5714 343.7422
414.4041 257.2500
304.8490 268.8750
336.1429 234.9063
314.5674 211.2773
293.2857 228.2109
297.3510 223.6250
285.0612 234.7500
279.1102 253.7656
272.9878 249.2305
274.2449 250.5273
280.8776 251.7891
285.5143 257.5000
280.4572 255.8125
464.2041 207.8086
460.7592 206.1328
455.1755 213.9297
430.3429 236.1289
324.6939 351.5195
324.7796 358.7031
330.3388 341.0078
330.7143 343.3750
314.5674 329.7070
313.7061 334.6836
312.6122 332.7188
312.5714 323.2500
313.6041 339.5273
310.2449 331.3945
266.8776 335.8672
251.1225 341.6836
275.2449 336.2930
312.6286 326.2734
330.6245 324.5547
323.7632 316.6250
331.0653 322.1094
321.9796 305.1563
317.3061 308.8320
448.4898 215.1367
322.7143 322.9141
335.8979 317.1289
324.2408 329.4688
320.6694 360.5742
345.2000 376.3750
356.2939 388.1992
344.9143 416.4023
348.1143 394.0938
346.0082 371.0313
327.5388 372.4453
348.4857 386.0977
345.5796 402.2070
353.3428 390.0625
464.8408 244.5391
458.0327 241.5586
465.8449 246.2344
464.0000 240.7422
469.3918 247.3281
462.8939 245.0586
460.4408 238.9453
441.3714 233.9961
456.9714 240.5234
448.1837 239.3125
426.0367 215.3906
428.5143 215.2656
387.0735 240.7578
353.6286 265.5664
328.8979 322.8750
305.2857 409.1094
257.4286 328.4453
365.4816 281.6094
362.5673 252.6875
360.5428 367.0977
356.1347 367.0859
345.6979 395.1563
346.3674 348.9141
306.0163 393.1797
353.9551 350.7266
343.0000 362.0000
330.6204 373.4609
290.9796 377.7188
316.5388 317.1250
491.5959 211.0313
77.6490 296.4688
46.5714 313.1250
77.1143 304.7500
81.4571 324.1094
114.0816 363.1563
46.7551 332.0977
130.2000 339.9063
108.7061 349.9805
112.5143 369.5352
100.9878 378.5273
111.6326 374.7148
105.3878 395.6523
109.2857 392.7656
315.3796 412.6250
344.5959 388.4883
275.0327 400.8438
163.3918 367.4531
246.4041 338.0000
339.2571 321.2266
291.0898 373.3984
104.7673 424.8359
311.6163 351.9531
315.3102 351.4414
78.9143 316.7656
73.4326 306.8438
163.8898 352.3438
330.7020 287.9844
338.0898 289.7969
334.6000 289.8125
344.6613 275.2383
571.3020 329.4063
538.9388 321.7500
281.7184 285.0781
264.6449 309.2969
265.3184 295.2188
272.5919 346.3750
274.5266 354.3047
282.4367 333.3281
312.7551 326.8750
293.8857 336.0469
259.0082 337.4219
228.6980 355.8711
223.2612 366.4453
248.4245 364.0391
203.8980 409.9844
188.2327 425.1641
533.7306 266.3477
522.6449 303.8164
295.9184 281.3867
263.0408 244.9336
606.4286 357.9375
509.0449 369.2266
335.0327 294.9219
305.5143 336.4688
396.3020 239.3125
392.2857 233.7031
390.8449 235.1172
276.7837 381.5391
240.2041 341.3945
282.3265 381.7031
287.6571 378.5547
299.9592 369.0898
300.4000 372.5469
322.3918 348.5703
315.8000 339.9922
321.9184 289.1875
338.6857 333.2656
318.4939 360.5586
312.2286 359.8594
324.5959 348.9063
335.2694 344.6016
351.7510 339.3047
578.1428 326.3594
573.7266 320.6211
402.0694 266.3828
444.3674 215.0313
468.2367 230.1094
443.2816 239.6172
562.3224 269.9648
473.0327 285.6719
105.3877 319.2500
163.9061 335.9570
166.1429 337.2148
164.0000 342.0000
168.4490 336.5664
249.2980 236.1875
245.3551 296.1914
217.4571 337.0000
198.9429 350.5234
203.4000 345.5156
216.2857 339.3359
219.4000 346.9531
295.7429 355.5156
288.2408 350.0625
556.2449 441.8516
244.9959 222.0000
365.9592 246.3594
333.1224 275.4219
292.9184 270.0469
292.9878 273.4688
247.3674 304.9766
298.5184 316.4609
276.2368 330.7266
330.5020 284.0313
382.3265 240.6406
432.6572 241.2305
305.9959 240.6016
425.1021 211.4531
402.3265 243.8125
259.5714 233.7031
386.6531 252.9688
239.4122 219.7969
53.0000 304.0000
95.1837 341.6953
131.1429 342.5938
212.6000 277.2656
207.2041 298.2773
528.4694 177.1250
556.8531 225.2031
558.3265 226.1602
111.5470 320.9219
104.3878 321.5313
114.2531 333.0156
120.8653 308.1875
130.6572 313.5156
124.5714 322.1367
124.8980 329.1641
121.3061 328.3828
117.9143 315.4531
117.9429 324.8242
119.6204 335.0273
121.0041 310.1953
133.6245 311.0195
119.2694 324.2344
109.2571 320.6914
84.4449 334.8047
90.1592 340.8281
91.2245 373.5703
118.5755 354.8750
103.0857 312.1094
342.8980 355.8125
330.5102 371.2813
219.4490 285.2773
180.6286 363.6250
302.7632 379.2266
357.2939 370.1953
409.7143 406.4688
273.3388 294.4688
188.8939 312.2031
193.2816 219.6328
184.8490 216.2188
239.4408 295.4219
539.5632 357.2813
484.6000 360.3398
278.0571 356.4219
210.1143 350.1016
371.8612 346.5938
411.6898 355.9688
200.1265 256.2148
207.5714 259.6406
260.6694 240.9883
268.5143 256.0938
265.9673 260.7969
234.2857 275.5078
232.0245 277.9961
244.1388 284.0781
408.1755 242.9141
154.6490 334.5156
149.8367 347.1719
160.0041 354.3125
172.5714 362.6094
177.1673 359.0156
275.8571 362.5000
278.7347 367.9375
289.5020 370.4766
298.3021 355.2617
537.3224 286.7578
488.5306 360.8750
95.2245 308.2344
48.7306 294.6172
58.9918 289.0078
442.9265 272.0820
451.4898 278.6719
67.3428 299.5469
83.3428 293.0156
430.7388 334.1250
357.8857 358.8633
360.2204 381.1719
353.6408 384.6484
342.2000 339.4219
415.6204 393.0000
251.0653 387.5313
197.1143 404.0859
522.2327 484.6367
231.2286 329.6172
226.9020 354.8203
319.2939 327.8398
297.8979 244.2734
240.5469 414.4531
235.8694 394.6016
238.0571 425.6094
143.3673 274.8125
489.2857 326.5313
370.9918 180.8320
614.8326 231.1719
373.9306 267.1797
358.1429 309.2500
356.5755 310.2305
223.8775 297.9531
573.4490 313.8438
433.3061 231.9688
164.8857 296.8906
305.6286 287.2813
192.7796 282.7852
195.2327 273.9961
176.3469 283.9414
562.9469 232.5508
579.2041 274.9922
539.8449 277.9023
209.6286 274.0625
331.3469 335.9219
386.3469 337.6719
369.3469 369.7969
169.4000 249.4023
186.5510 233.5000
169.7878 238.3906
448.9551 310.4375
158.5061 192.8438
447.5919 307.2031
165.3714 205.8125
456.9143 299.6758
161.1551 200.3438
166.8367 324.1172
158.4204 229.5742
164.1592 227.4922
157.5265 219.5391
166.5959 378.9063
167.9265 394.3047
185.8653 397.3203
187.8490 406.5000
200.9714 402.7852
194.2939 432.2109
162.8286 399.5977
172.6000 312.6563
265.0530 256.0820
146.5102 314.1211
33.7347 338.7773
512.6490 358.9063
510.7265 355.3945
505.4326 356.9219
502.8939 365.1406
317.1429 238.9336
612.5714 237.9375
178.8204 311.6875
305.5796 343.7383
405.2204 305.3359
498.0408 268.2148
487.6163 292.7578
449.9020 282.3359
280.1959 282.0508
300.8531 321.0625
289.7714 317.0859
328.0449 319.5273
387.1143 304.3125
386.1184 313.0859
348.0041 326.5000
318.1633 308.3125
334.1837 294.5039
378.3469 303.5703
390.8123 209.1250
382.8286 186.8164
381.0694 168.7031
405.7143 233.7031
493.7673 191.3438
511.1510 207.9375
504.7959 211.3359
486.7796 212.6875
463.3143 245.3828
73.8367 342.5156
129.6530 390.5000
445.5919 411.7031
131.6367 379.7305
113.8490 407.5977
460.6326 410.7656
91.1429 400.0000
93.7510 405.8125
49.8980 419.7969
207.5714 346.5820
199.8979 391.5156
266.9633 388.9688
322.6163 324.0469
303.4286 266.7734
334.6571 272.9883
331.0286 272.8242
314.1469 281.2266
308.2245 293.4375
336.5714 291.8281
329.0000 295.0391
211.4000 238.8281
205.0490 239.9570
433.5714 245.7656
260.3959 242.0000
282.1429 254.0156
279.4980 254.7266
301.2816 263.6758
298.8694 269.4375
365.2327 283.5234
324.7265 230.9219
597.9633 291.7070
371.7347 153.7813
226.1837 354.8906
127.3796 311.6914
428.0000 287.6563
431.6041 310.7813
456.2000 305.9609
128.7102 333.7891
572.6571 390.3516
525.5184 268.6250
308.4694 354.5000
388.9143 400.1250
475.6531 296.5000
469.0245 300.8281
477.5592 297.4219
308.2694 238.0313
304.8571 240.9297
338.4163 245.7539
257.0612 247.5078
254.3061 247.1250
427.6735 236.5938
535.4735 302.7500
493.2612 293.3750
415.6327 266.5352
429.3592 263.3750
384.1429 221.2344
376.9796 219.6875
381.4939 221.3359
387.3796 238.5625
379.7102 231.2500
406.0000 281.5977
59.0775 288.0039
543.1674 361.2188
583.9143 342.6875
548.8204 290.7109
693.9673 359.6172
699.7224 322.7500
660.9796 317.5000
625.4612 292.6406
624.4898 255.2227
613.8490 258.4766
547.9388 256.1172
628.0204 252.1523
570.2980 268.6094
483.2286 331.5703
349.9470 319.1680
257.2898 277.3359
233.1755 248.8203
523.1796 330.9023
272.4286 260.0586
179.0612 275.8125
117.0327 321.3438
268.0857 340.8750
250.1429 350.4531
234.0816 336.2500
238.7755 358.8320
430.1837 280.4492
435.5184 282.4375
419.4286 295.3750
436.1877 324.4531
145.5388 402.8555
279.4898 241.7500
280.3306 288.2813
279.6980 222.6875
224.6735 251.8438
173.2612 254.5938
247.9265 346.8164
213.6000 372.4375
90.3878 331.3867
82.6939 338.0313
86.5388 335.7500
90.2449 330.0234
88.7755 332.6406
90.2735 335.2266
87.9469 332.1758
88.1388 334.3281
85.3429 333.8047
83.6449 335.1406
245.4041 293.1680
33.1429 419.3047
178.5347 305.9688
180.0857 287.9375
246.8082 314.3125
99.5184 405.8945
59.1633 417.3281
7.0857 426.3125
84.5796 428.0234
69.3265 415.7969
143.5918 418.4023
128.2980 416.7930
341.9388 265.6250
423.2082 207.3750
425.1021 204.7227
205.7143 244.9766
223.7143 264.1484
457.6980 272.5430
75.0939 277.3984
134.2449 270.1992
137.8490 276.1758
127.8857 244.4141
167.3878 280.1133
218.9143 204.1250
194.3469 205.1875
225.3061 256.1953
165.0939 228.2930
117.9510 256.3750
127.7347 282.5000
179.0694 294.6172
209.5551 270.8281
420.3714 220.1641
304.8367 248.1484
221.1714 186.6563
277.9551 167.1016
289.7959 184.7188
226.2245 219.9648
245.4490 215.5898
246.4694 204.8516
286.6571 203.6484
426.1143 215.3711
289.6531 211.4844
246.3673 224.8867
230.3265 218.4922
280.7959 258.0313
332.8531 281.8125
243.3469 303.5000
337.1224 250.3906
568.6122 281.8047
546.1143 279.6563
229.4776 268.5000
79.6735 266.9375
27.7959 277.6406
273.6571 232.7969
273.8979 228.9609
260.4245 258.3906
258.8857 287.8438
239.0245 304.1719
161.4898 323.8750
393.7306 338.3906
201.6122 209.8750
187.8245 203.1719
201.8571 204.2500
194.9714 211.0156
202.4816 238.0781
247.1633 289.9570
241.5061 269.6563
201.1347 313.4727
220.7265 314.6328
261.2653 285.7383
420.8857 218.7188
397.2041 214.5547
251.3592 260.8594
288.9837 293.7500
686.3469 311.3984
129.4082 204.1445
468.1347 198.2344
128.5714 200.1563
140.0000 207.2734
150.4163 197.1250
358.7959 203.5586
441.4000 219.2344
145.6939 191.5000
174.4408 191.0859
124.4898 311.4258
104.8898 343.4883
94.1714 321.8516
370.2694 318.9297
372.9918 325.0625
362.9388 344.6055
379.3878 351.2031
382.3878 356.7734
382.0245 369.7578
377.1469 359.6250
370.0000 360.2969
345.8449 372.0391
126.3061 287.4102
82.1102 260.3672
80.8939 251.8555
192.3510 374.9922
191.4980 387.4648
187.4041 385.6875
186.5347 382.7578
189.8163 402.1328
336.7306 331.5625
85.4000 266.4219
89.9265 269.2500
106.2000 262.9258
99.2245 267.8750
81.8082 277.9375
289.1061 245.3516
72.4041 381.2500
86.7837 397.7500
311.2000 233.1484
294.5796 224.6016
295.4898 226.4375
263.1143 230.1211
261.0081 223.2813
239.4694 232.5938
244.2449 228.8828
225.0082 246.2031
197.3102 237.8125
147.9837 242.9805
170.8163 261.7188
95.8775 242.3906
90.4286 244.1094
85.3143 252.0781
78.2163 247.9336
82.2939 253.4063
93.6326 263.9453
93.4694 274.0352
103.2653 271.4219
102.9551 271.4102
93.9837 294.7109
122.7755 344.7188
173.0041 384.9531
172.5429 339.8164
198.6286 346.3789
184.8286 387.4258
185.6571 368.2656
128.6408 384.6719
132.1388 396.6406
158.7143 245.4609
146.2653 277.1875
144.1755 296.0352
137.9143 307.4531
99.8000 302.7734
99.3184 326.8984
289.2816 322.3281
270.1306 325.5117
308.8571 250.8164
33.6939 265.2656
459.6408 345.8750
202.9510 287.1875
252.0408 335.2031
595.7510 232.8203
380.8490 199.2734
426.9184 308.6094
244.5347 304.5313
515.0082 257.4219
384.5102 273.3125
271.4734 306.9805
310.9633 331.6797
282.7184 314.2891
503.4857 349.6250
281.4286 310.9414
504.4857 318.1875
527.0164 289.4766
317.0204 304.7070
368.7592 274.4609
320.3918 253.3477
319.9633 248.9141
289.0531 266.0313
617.7143 229.6094
265.3143 323.8359
497.8000 271.1875
505.6449 264.0859
495.4041 271.1836
500.0000 295.8945
192.8571 251.6563
185.4286 249.5898
162.9102 191.5938
276.7429 272.1914
312.3388 172.0195
299.1918 150.8008
497.8694 302.8516
496.6367 299.2344
498.9714 309.0742
502.4857 307.2070
513.5428 304.5508
282.3592 130.3086
459.4204 184.0000
488.2122 171.7227
127.8122 236.9453
124.6163 237.3086
151.0653 192.1563
137.1429 193.3906
309.7755 326.1602
430.5306 217.5156
402.3143 222.1563
373.7714 235.0352
483.8694 306.2344
350.6612 328.7031
238.8775 305.1719
497.4163 203.3438
508.4081 220.0039
515.8449 205.4219
152.6000 193.8750
466.6122 364.3750
408.2531 338.8750
477.0000 305.3828
670.4368 254.4102
482.5510 262.7734
432.2898 381.2500
343.8490 339.4922
179.2857 260.9063
174.6857 260.4844
120.4653 260.1602
218.5674 306.7695
125.0000 298.4102
101.8245 299.4375
262.2245 310.8516
298.3714 329.9063
291.4245 351.2539
197.7959 376.5313
408.1674 420.2656
432.7755 403.6406
433.5510 413.4258
444.2122 369.5000
403.7020 374.5156
442.8817 386.1211
448.5428 393.5625
93.8000 381.4375
447.2000 336.7266
460.1837 350.1406
379.7714 357.7578
401.8163 393.5000
366.2939 390.7695
371.8898 388.1016
124.1020 365.7500
137.3755 377.3906
393.2653 309.7695
344.1429 259.7656
303.8571 378.1875
479.6122 344.5820
352.0816 351.2539
349.1021 350.1094
369.5428 328.5625
175.1388 361.3281
410.8000 315.2969
259.5184 316.6563
600.4694 258.0469
594.0000 261.1250
594.8449 263.4063
424.3510 226.5859
448.2245 227.9805
449.4286 229.6094
149.4286 218.9141
425.8286 338.5000
433.3388 334.0000
436.2571 334.3750
351.8000 271.4219
319.4367 267.2656
452.6816 316.1992
260.6735 266.6016
88.9592 284.6797
93.2041 272.8281
94.5469 270.8594
85.7429 257.2344
87.8571 263.8750
509.1102 300.6094
110.7347 292.9922
110.5020 285.0352
493.0898 336.9844
524.5510 323.1250
495.7347 314.4375
472.6000 325.9063
472.3959 331.0234
558.9184 323.0625
455.4694 323.2188
515.0857 330.8242
503.1551 342.8594
511.6735 339.8750
513.1388 348.6563
84.3959 355.1953
212.4653 264.3125
235.8898 235.1680
231.8245 235.0039
222.1143 258.2500
191.2245 260.7656
190.9102 264.9141
201.8327 259.9375
198.8531 268.2227
219.2449 264.5938
224.2980 287.8242
368.2286 361.3281
90.6735 324.4219
346.5388 351.6914
360.4775 349.2695
75.5592 333.1523
400.5388 364.5000
70.8408 333.1563
63.4326 327.8008
453.4572 344.2109
96.7020 313.4063
434.5143 335.7500
110.2163 326.8359
531.8082 321.8398
114.5469 269.8125
107.8367 273.4063
152.3959 288.3125
497.7878 298.9922
243.2245 309.3516
141.7143 227.0898
118.5796 299.4570
238.0163 301.6250
459.3265 282.0039
481.1265 274.3750
215.8816 311.7500
476.4286 296.1641
478.0571 294.5156
311.8816 310.9141
314.2327 317.0273
289.5919 310.2500
287.1183 298.7969
266.5633 255.9063
334.1143 279.0898
394.0286 305.5156
387.1469 344.4375
386.8449 342.7344
348.2490 370.0313
266.0000 269.1563
267.3673 267.8984
333.0204 281.3906
337.6735 284.4922
623.6531 356.8555
299.8000 297.1367
379.5510 313.3438
385.4000 304.4219
367.6571 288.2500
361.3673 285.3555
362.6694 278.1406
364.1021 280.3750
369.4204 291.1836
378.0000 280.6211
386.9265 290.6250
145.0163 278.9297
137.4367 276.0625
150.1429 264.0156
145.0571 274.7969
428.3918 246.2188
354.8123 260.9336
348.9388 253.8320
347.2082 254.4727
423.7714 312.1680
406.9837 339.6914
387.4775 375.3359
264.2980 304.3789
275.2245 304.8125
218.2980 305.3438
215.1633 300.2266
230.2857 292.8945
230.7755 287.2969
165.5592 292.8438
168.8571 286.8359
438.7714 400.2578
365.4694 364.0625
185.8367 351.9922
122.5388 390.8906
115.7061 368.9766
163.3469 393.3008
162.2163 368.9727
132.7551 377.1641
182.2571 372.5898
186.8449 334.1211
195.0898 365.8516
195.1959 367.8906
192.6286 366.8125
158.4980 373.1211
158.0816 341.7539
179.1878 359.1250
376.9143 288.6875
477.4898 281.7578
509.5674 288.2969
303.6735 225.8984
468.4326 273.6250
482.7265 252.0000
507.8612 283.9414
577.6163 263.0078
573.7959 285.5078
562.0000 273.5938
603.8204 288.8359
