Left Elbow
547.9183 340.8438
561.3306 351.2930
560.8408 337.4258
566.2041 349.9844
571.8286 347.6875
584.4081 357.8555
578.1837 347.9297
584.6286 350.6875
577.8776 366.3086
534.6857 332.5000
513.3387 312.3711
497.4286 345.3867
491.2857 341.2188
517.1428 170.0625
627.3837 312.3750
635.2327 328.7188
599.1428 352.7891
622.2041 334.2617
477.2857 278.8281
529.5428 287.8125
546.3959 288.0938
392.8571 282.1250
404.6408 244.9688
399.8694 245.2656
532.3306 294.4766
529.1224 288.8359
538.9796 283.7188
531.2980 280.7578
530.4612 285.7969
532.7347 282.9609
532.7102 285.1875
535.2653 284.5391
536.7347 290.5625
538.1959 285.8047
533.4653 290.1641
535.0204 290.0859
539.0980 290.3477
539.2857 285.5391
541.5306 294.0313
539.9143 292.6211
542.3592 291.3477
537.7877 291.8203
533.4041 286.0117
540.6571 292.8438
536.0939 301.0234
540.2041 294.8242
537.6531 283.5781
582.7551 256.1797
561.8572 267.3281
651.2571 308.6406
548.9102 230.1875
418.5878 255.0430
595.7673 249.6133
597.8857 247.8906
595.0571 259.8125
589.4163 242.8750
466.4367 294.4023
425.3673 319.0859
370.3878 231.1328
424.5225 329.3594
329.4490 321.9688
295.0000 336.2070
285.9469 340.3125
336.3796 315.3320
341.8776 327.7031
597.3429 322.5859
594.4286 305.4844
595.7347 308.4063
589.9959 305.4258
73.8082 274.8125
461.7143 287.1563
528.6000 289.5000
385.8857 334.2031
402.6286 311.6875
382.2000 329.8359
190.6939 251.6133
180.3592 249.0156
177.1755 245.6641
183.7020 248.4961
183.1347 262.3750
177.8571 261.3438
182.0204 260.0586
191.3347 254.5703
186.0898 222.9922
206.0000 208.4688
241.3837 251.7500
257.3878 254.5547
305.7347 265.1563
363.4286 270.3828
356.5959 268.1406
428.3061 280.1563
426.7673 277.6836
480.0408 300.1953
550.2449 327.7109
658.9673 395.8750
636.8735 384.3594
593.2408 334.8594
592.8530 329.5938
588.8367 361.4531
568.2041 373.5313
557.4490 366.2031
568.1102 377.6094
554.4000 360.2031
576.2245 375.2188
573.4408 372.8438
597.6653 372.5859
564.7347 332.6250
570.4163 362.6914
579.5184 374.7891
557.6939 305.0625
522.3837 300.4375
561.8490 315.2813
584.8979 314.2344
584.7877 290.6641
256.5428 292.0313
309.9388 386.9219
340.8612 409.5039
328.8775 391.6797
346.4898 390.3438
340.1714 247.4258
265.2286 207.9297
201.0000 227.7031
236.8857 229.0625
237.1796 226.1914
310.5102 251.6172
314.8163 260.5234
425.1755 262.8750
502.5224 274.9375
556.4081 298.6172
591.6857 309.3789
316.6326 328.9531
294.5224 316.0156
309.7429 322.9688
306.5919 274.2578
312.6367 270.0000
590.3184 269.7344
316.3347 274.1719
315.5143 271.5625
526.8572 344.7500
328.1183 296.1719
325.3143 262.9688
296.3061 272.4258
343.0571 253.9063
353.7143 292.2969
351.5143 284.3672
354.7061 268.9102
365.0775 276.2578
166.4163 298.4531
379.8490 292.0625
379.7347 292.7500
402.4857 270.8125
399.2857 279.1563
401.9919 254.7188
182.6653 285.8750
369.4898 284.2813
170.9143 268.5469
357.3347 292.2539
353.3551 293.0586
348.4286 296.4688
364.0000 281.7500
168.2898 264.8359
396.5796 261.6875
396.8245 243.6016
145.2163 315.9219
144.2245 316.2500
481.2449 317.7344
465.6816 283.9063
695.6000 275.6172
705.0939 264.5469
514.5714 243.3086
442.9184 240.5000
411.7429 257.4258
544.8245 288.0391
282.9919 291.0938
303.8367 328.1250
297.0898 259.1992
329.7184 266.0000
599.4286 276.4453
577.8612 288.0469
463.2939 284.0625
337.7429 221.7969
343.3306 208.1445
201.3959 262.3008
209.8286 250.9297
238.9796 242.9922
244.2857 244.2813
214.2041 261.7422
222.5265 230.3516
369.7224 266.5313
182.5714 279.1172
229.9714 276.3320
502.7388 269.2148
514.0204 290.3047
521.6327 416.5859
439.2775 233.4336
407.9143 289.8086
421.8367 291.1406
421.7143 284.3750
398.3061 285.3125
403.5959 278.9219
462.6000 322.6758
444.7551 332.2500
450.3020 334.6563
435.4571 335.9375
388.1633 292.4609
394.2490 289.5977
353.2571 263.3164
383.5510 271.0938
407.0571 290.8203
411.6816 239.6250
424.4286 241.3438
371.2000 271.4844
393.3714 316.5938
537.9061 349.2109
559.1346 302.8711
595.0000 316.6016
597.0939 306.3750
564.7143 336.6484
568.7551 328.4688
574.8000 320.7461
575.0164 309.0156
570.0775 305.7070
545.4694 308.1211
517.2081 313.9531
529.6408 307.0508
532.9633 303.7188
527.5266 303.2305
532.1021 300.9688
532.0286 278.0391
528.4898 291.1094
530.7551 294.7422
532.2041 296.4609
538.4245 306.2813
539.9429 305.5781
527.2123 286.6836
531.2123 293.0039
531.2245 294.6133
553.8326 285.3242
565.5632 276.7656
564.1184 275.8750
570.6938 276.0313
559.4286 274.3633
531.6735 282.2188
556.6979 281.9023
549.5714 281.3008
547.5510 305.8438
548.0286 277.4688
548.2041 279.6563
547.0939 275.3594
560.6367 294.8984
559.6613 303.3438
536.5959 310.4453
575.5428 331.6719
584.5388 314.7773
538.9388 289.4141
478.0000 306.1250
417.3306 378.1172
451.2571 379.2813
465.8041 366.8203
471.1633 363.7891
435.7429 377.1680
539.2041 243.9766
546.0245 243.4375
498.1102 279.5625
506.5877 293.3320
238.9877 248.5234
243.8980 252.1953
229.9224 252.7500
178.8898 238.8320
204.7102 236.9492
462.2653 249.5273
295.9225 208.3359
255.8367 210.8984
365.7102 235.3438
361.2286 241.9219
362.2980 259.2031
382.5714 257.4688
398.4734 194.0000
394.9306 197.1875
418.7551 217.5625
395.4980 245.1250
371.4081 268.9688
376.8041 268.8320
352.5102 245.7422
459.8123 224.2500
425.4980 269.2500
458.3878 283.8281
358.6326 242.9102
464.1429 269.4766
458.1673 253.9063
411.4041 229.4297
398.0204 252.2891
430.7592 416.7578
422.5673 408.3203
428.5633 406.7500
285.7714 197.8672
262.8571 192.0117
574.2286 385.0820
570.6857 376.6211
688.9388 333.6992
395.5020 290.6328
358.8000 220.0469
325.1674 230.0586
321.9061 233.3320
423.3265 223.9688
457.0163 247.5625
461.5714 197.9258
463.8980 203.8789
243.2857 166.6563
277.8082 162.9766
283.8979 158.4141
380.6000 215.6914
380.6531 214.2109
379.5551 223.8281
363.5306 220.5898
372.1469 193.8359
383.9714 203.9922
374.4449 224.0898
388.2041 221.1602
380.6000 219.8984
381.2286 209.0117
439.1959 297.3203
438.3470 296.2813
415.2490 327.3750
481.5714 322.0313
396.6122 295.1250
480.4408 330.3789
513.0000 348.7188
515.6000 353.0781
502.2653 339.8594
485.8776 334.2266
481.9796 325.9023
529.2612 331.7813
498.4816 314.1445
474.6082 314.1914
183.8163 259.8750
180.7755 267.1172
342.6122 256.7344
230.0000 278.1328
192.6531 226.0313
191.3796 197.6133
466.5918 289.9414
366.4367 282.7813
429.1429 302.9531
437.5266 290.8008
437.6408 302.1055
493.2245 313.9453
500.2000 310.8438
494.2449 308.2813
499.2245 307.8242
488.9388 309.3438
526.7551 311.3633
558.4081 324.3906
515.6285 345.1797
523.0000 340.4063
427.8163 386.4219
520.8123 299.0508
565.1796 327.9258
565.1592 326.0781
590.3306 328.0430
558.1021 347.5273
504.0000 368.8750
504.9265 371.1484
507.3021 354.7422
474.2449 190.0625
476.5510 199.4531
487.4041 250.1719
490.3470 273.3906
488.0572 281.3633
494.5796 282.8438
495.1021 284.4063
530.5102 367.5898
529.8530 370.2500
537.6122 366.5625
541.1714 345.1875
535.6816 339.4414
529.4775 368.0938
533.6204 373.6172
527.6938 381.1797
533.2081 375.7734
531.6204 374.6484
506.1714 377.9375
512.7715 377.8125
512.6000 385.5391
516.0817 389.1211
524.1918 326.0547
587.9796 328.7500
510.9592 386.9375
516.8571 298.3438
527.0694 302.8516
520.4368 298.3398
521.8367 292.8750
526.6408 285.7031
523.3878 299.5781
496.6613 306.5547
488.3428 313.6523
477.8979 285.6758
483.0571 284.3281
502.8571 277.1719
571.5674 290.0820
134.6776 325.5781
591.6000 298.0703
577.3633 314.8438
535.1143 328.4883
624.7673 286.5000
625.6571 279.7070
613.9878 273.7109
93.8286 299.8945
616.4286 272.5000
80.4082 256.7734
538.0000 262.0313
546.6245 269.8828
547.7796 276.8750
79.9184 230.2500
577.8000 301.8906
465.9102 268.3438
468.2571 270.8867
476.4081 274.8906
465.7224 277.9219
427.4408 245.5664
457.4490 255.6914
470.3755 258.1211
476.6531 275.2148
487.4980 269.8906
482.9959 272.0547
467.0449 268.3750
544.9796 260.1719
540.8000 267.2734
540.1470 258.6250
541.7510 260.8906
188.8204 179.0547
201.0122 184.3750
200.1592 196.9844
202.5265 215.6992
210.5674 251.9688
547.0694 284.5625
231.2041 264.1719
235.7592 292.1406
537.1837 276.6523
241.4572 285.8125
304.2041 301.1250
330.4082 280.0000
518.3347 302.9219
513.9225 294.3086
515.3224 290.0938
216.6776 304.8750
429.1878 305.7422
329.2857 303.7500
304.7429 292.6250
284.2122 300.3281
263.0816 288.6250
512.2816 307.7813
489.2000 305.5039
247.4653 287.4414
482.7469 325.1250
249.3714 284.8750
500.4898 300.3086
247.4572 274.3320
496.1021 291.7188
274.6000 276.3438
503.1021 304.9688
268.3265 269.9375
279.1755 287.8203
504.6530 297.0000
504.2408 295.8984
516.4000 320.9492
504.9388 292.8867
514.2734 285.8906
511.9388 287.4453
506.2857 288.9453
513.8817 291.1250
523.0490 305.9531
423.2571 286.1406
366.7796 299.0781
449.0408 311.5313
458.1674 337.6094
348.7755 252.2656
357.4490 206.4609
279.7714 223.4141
244.8653 240.0781
268.0000 231.5156
162.1551 298.3164
167.9592 307.2813
181.9265 280.1719
166.1143 279.0938
169.5510 301.7383
136.6735 270.9453
438.2653 230.9375
312.9755 328.7813
396.6326 406.8438
417.3061 310.0313
336.8857 206.5000
469.6857 282.7031
240.0857 258.3477
278.2857 289.3203
279.3224 305.5000
254.1837 279.8125
216.6571 271.8984
232.1714 271.3672
236.4449 269.2969
236.3429 295.1953
227.9224 278.9766
203.4572 261.7891
234.8857 287.8125
219.3592 315.3906
486.4490 269.0781
462.6572 276.1250
419.6939 301.0039
422.7021 305.4063
477.6367 348.4922
403.6327 255.9336
479.3061 325.1719
691.1428 346.5313
216.2939 308.4141
325.3428 306.6211
322.2653 292.2031
329.2653 304.7031
492.7959 308.5938
632.8612 352.9766
508.1429 330.5938
463.8694 224.8125
393.0164 193.4336
415.2286 196.1250
451.0286 207.3477
453.6572 217.4375
420.7796 244.9453
708.6122 370.0547
114.3796 203.9922
193.7347 176.3672
177.4571 176.4844
188.5592 193.6875
210.3837 196.5625
227.4776 209.0781
212.7306 215.1016
238.7796 228.0938
251.6980 237.1406
261.4286 224.3203
261.9714 231.7969
251.4408 228.4648
262.3265 220.1914
288.4490 240.5000
276.9388 258.6563
513.6082 321.5508
256.9877 261.1055
297.2327 223.0859
258.7959 243.0938
284.4734 225.9688
288.7265 233.0000
514.2000 340.6250
516.5102 339.1680
531.3918 343.8906
279.3551 266.3438
530.1102 351.6875
568.5143 366.1328
553.6776 371.7109
267.1265 291.3086
262.9143 307.6914
362.1224 242.9844
463.4490 290.4492
291.8571 187.3750
287.5714 183.0781
565.2122 211.7266
564.5918 207.7344
379.3143 274.9375
257.2653 320.9570
429.5428 228.6797
430.2898 209.3242
414.4816 290.2344
380.4572 296.6719
380.8163 310.2969
447.8979 165.4883
639.0286 367.8828
620.7959 331.2969
267.1469 234.3438
262.1674 237.7656
230.9225 235.1406
527.4735 276.4883
519.0327 279.1250
505.1633 298.3164
355.2082 293.9375
431.6408 269.7852
323.0449 268.4258
185.3265 273.5234
392.0000 385.6445
244.6122 441.4453
215.7347 346.4453
217.1184 345.6875
214.9388 360.4102
214.8000 361.3281
211.0490 364.0469
201.1225 367.4844
255.2735 318.4688
247.2776 274.8594
248.0816 274.5938
332.4490 283.2070
515.5714 278.2344
514.9796 283.2656
499.1429 277.3828
510.9796 299.3750
510.0612 300.7344
490.0816 315.8594
471.4286 311.9531
469.5347 312.8594
468.8571 342.6172
432.3143 360.2773
433.3510 338.0234
609.2776 258.3906
431.8286 345.1992
433.3265 350.2188
439.3714 362.5000
429.4326 326.3906
421.0735 283.3750
414.4816 322.0508
405.3021 318.9922
408.8939 317.5781
394.5102 359.0313
429.7265 326.7305
373.5428 294.3320
341.3265 278.8516
645.6286 361.1250
663.0204 369.2969
349.6327 328.4648
408.6000 340.9219
411.8000 339.5664
403.1633 339.6016
421.2531 321.5703
403.2857 295.2695
405.9020 310.8594
345.9551 327.9453
361.4898 310.6836
270.9143 241.2891
688.6041 287.3750
105.1877 354.3203
376.4204 403.1172
582.3551 294.4219
465.1265 314.0625
369.0775 381.1953
380.8204 407.5156
388.2122 377.3320
384.1388 366.9219
456.0204 317.3281
386.8775 371.4297
642.7184 314.9375
381.0204 378.7500
377.2694 362.8320
314.6735 293.9570
495.3633 328.7969
329.5714 288.9453
520.4082 324.1875
517.1021 327.1250
487.6000 308.9297
397.7755 311.9688
488.4082 255.7891
515.2000 293.6133
526.7959 305.1250
391.5102 344.9609
577.2163 311.2461
558.4816 295.6563
225.8367 214.3281
522.0571 257.1875
522.3673 301.4727
342.8286 348.8906
450.5428 352.1250
463.2122 368.4063
351.5143 341.6875
485.8286 370.9531
494.2245 322.1680
472.2979 337.3828
482.4734 365.7500
442.6530 288.8125
450.1673 308.6523
516.7755 300.7344
532.0000 348.2500
296.2082 328.0742
275.2490 321.5000
275.1429 322.1563
437.8367 282.9883
256.4286 216.8594
288.2857 260.0898
404.6898 207.6953
330.1755 266.5000
332.5592 251.2578
434.4000 281.3281
430.7184 281.7734
355.7347 321.2188
332.3429 314.0781
297.6204 319.8906
647.6735 417.1250
454.1020 312.9766
457.1225 311.3516
603.8367 247.0430
593.0817 242.3125
593.6122 238.8789
593.4694 240.7227
592.5428 239.1250
597.0122 251.7813
600.4734 242.6758
599.5428 254.5820
600.2000 239.6875
596.4490 242.2422
593.4939 251.5898
594.7429 250.9844
590.5061 244.7539
589.7429 244.6406
596.1796 245.6875
594.9306 247.6953
596.1183 246.0508
590.2163 231.2461
585.9796 237.3750
595.2449 241.2383
605.7347 243.0313
613.2816 248.5156
612.1021 255.7500
604.7510 254.9922
608.2653 243.9063
587.2041 215.5313
589.0082 240.7109
576.8572 241.6641
594.8490 247.8906
585.9551 248.3203
577.4204 249.4961
579.4531 239.4141
588.8776 243.5039
584.9143 257.7500
581.4286 255.7031
578.0571 257.3828
578.4694 252.8672
571.1633 249.1563
573.6327 246.0547
578.1592 251.1719
575.9918 256.9688
607.6531 247.4531
612.4327 244.4805
588.4327 258.9063
591.3878 254.4766
572.2857 243.7734
570.1714 232.5781
604.9429 244.3711
604.6000 241.3984
572.5143 230.0000
573.1143 236.3359
573.9918 226.9063
571.9388 227.0859
559.7469 229.7227
596.1061 247.2500
590.1633 253.8828
576.3429 239.3750
574.2734 244.7500
579.0245 252.8125
607.2531 240.6719
599.2204 238.5156
603.2000 252.1016
574.2041 261.4688
565.1102 300.0078
589.8694 270.1641
576.0653 242.7656
563.4531 253.0313
555.4163 260.6250
575.4163 255.2500
580.6000 259.6758
579.2245 258.5000
583.7143 261.4844
585.4327 248.9453
560.4694 272.2500
561.2653 249.8438
307.8286 297.8672
508.8000 368.0898
489.7469 342.1094
464.9918 383.7188
461.6041 378.2500
453.2082 364.7734
423.6000 345.5078
426.1021 336.4844
490.7714 350.8125
365.9388 372.5703
391.6449 400.8164
399.7388 364.9492
387.3796 341.1172
303.0449 319.1250
484.1674 381.4492
313.7143 325.5156
310.0000 342.5547
326.0245 339.5547
330.0939 324.1250
325.8653 342.3164
347.1633 323.7656
375.2653 257.8281
382.6816 271.0742
344.9714 255.4766
454.3510 378.6484
376.6204 327.7031
371.7102 354.2070
395.2245 347.3516
381.2694 341.7031
246.3388 307.6328
208.6939 293.7930
258.3796 297.7070
297.9143 306.7305
270.5102 290.4453
247.6000 288.1719
225.2367 284.1641
319.6000 247.1406
348.1633 288.9531
573.2571 365.1094
358.8204 246.2891
566.5102 355.7656
576.3062 290.0547
525.3673 297.0938
516.0408 280.9219
503.9184 290.3438
506.2041 285.9102
504.8776 271.6250
503.0041 273.7305
516.9388 274.2031
517.2081 268.1406
509.9225 278.2383
502.7837 271.2188
499.6122 267.3438
505.8000 270.8125
505.0816 264.2578
489.4286 263.1875
504.0816 267.6875
505.9592 268.7305
512.1143 264.7227
494.9469 262.3867
493.7551 266.2500
501.6939 263.5000
501.1224 264.1250
499.0612 257.2188
504.0735 253.8125
610.9918 277.1406
622.7347 266.5352
538.6326 314.5430
467.8571 236.5352
465.2612 244.7422
459.6327 248.1602
454.7918 253.8516
457.9143 256.2891
465.3224 258.5469
465.7143 258.9063
484.4000 241.1719
502.9592 231.3984
518.1021 227.0898
516.7388 228.6250
546.0857 217.2461
578.8816 226.0000
579.4979 236.1836
568.8979 231.7500
568.9714 237.3594
577.5551 226.6875
432.8245 344.8477
444.9429 333.4492
437.8286 337.2969
408.9837 347.9141
439.2980 335.6016
454.3143 335.6719
449.2939 333.3594
476.8571 309.4648
469.7755 308.0352
460.9755 322.2500
342.5266 233.3750
438.4286 316.0039
462.0939 338.0625
487.5347 358.6250
552.0327 403.6953
556.7551 382.1523
544.8572 356.0000
547.6571 368.6250
551.9143 356.8438
347.6204 259.7188
374.4980 254.6953
447.5959 255.2969
421.6204 235.6758
399.8163 242.9297
398.6082 234.5000
375.1837 217.8750
384.5510 245.7500
384.1061 231.6094
391.9429 240.3828
391.8694 233.0859
383.1469 228.2500
393.4857 219.0625
520.5306 236.0117
521.3184 229.0469
505.8204 226.5625
492.0571 253.1016
541.9796 315.6016
536.7633 318.9063
530.4857 319.2109
539.4000 307.7500
537.9143 314.7773
535.6816 316.9922
527.4490 310.5000
528.2408 312.7422
534.7633 316.1094
514.1224 331.3945
496.4694 323.0938
488.6531 327.8320
518.7347 336.2930
551.6571 354.2461
561.0082 355.8906
558.8653 349.5469
574.0613 355.1406
570.5632 349.5938
565.3469 357.0352
515.6572 241.1016
549.0000 343.5156
543.4490 337.9063
546.6408 336.2891
541.8448 370.2148
558.8000 376.3750
550.2041 380.9336
548.7428 391.5195
547.1428 401.0547
525.5674 365.3008
519.8653 372.4453
532.4286 379.7344
545.8571 385.1133
550.3877 377.8750
518.4734 252.8789
521.3796 260.5430
519.9755 271.8281
506.8571 252.1797
508.4531 255.1328
513.0898 257.9063
512.8490 252.9141
523.2857 247.3945
515.2571 253.6719
527.6082 252.3594
576.3306 187.4102
571.4857 185.7109
566.5347 193.9805
462.1429 293.1289
479.7551 321.0781
483.1429 331.1250
456.8857 299.9063
484.6245 269.6875
476.9143 265.0195
544.2898 373.8359
544.9143 395.1172
527.6694 371.4844
526.6327 366.2500
461.4776 359.3125
421.3959 294.0547
407.0000 306.0000
471.5347 272.7383
464.4081 318.1875
460.6735 351.8594
570.7469 204.8789
108.9429 270.6563
131.7959 277.5000
163.1061 269.2734
191.1714 281.9727
194.6531 301.6563
285.5306 339.2813
256.6816 287.9531
281.1796 311.2656
271.8286 331.9727
275.7714 335.8516
276.2449 334.5664
282.9388 345.8594
283.0000 337.8281
388.7837 368.9844
424.1837 332.5273
381.0122 339.5000
349.7837 306.6406
136.6286 308.0000
220.2000 330.6992
222.8000 294.5781
294.8123 370.1211
573.8041 260.1758
