Right Shoulder
500.8979 208.5664
484.4286 215.2773
478.4204 202.2227
489.6694 199.5156
494.9714 197.7188
498.9592 213.6250
497.6979 206.1563
498.1429 217.0938
505.2857 202.0430
495.4490 213.0000
498.0204 197.2070
491.9184 220.5625
493.9878 200.7031
495.3306 211.3789
497.8123 204.9688
492.1755 209.2461
479.8979 192.4023
494.8041 189.4531
497.7143 194.6484
502.0000 194.1406
483.2000 211.8438
498.2000 197.1523
504.2653 205.5078
256.7551 256.9609
505.6816 201.3320
498.2857 181.8828
469.5714 203.6719
255.7184 239.3867
270.4734 222.3750
266.6857 228.9219
271.0286 228.4023
254.5918 263.7773
475.2082 207.5625
486.4734 210.2305
499.2408 217.2617
501.6000 223.1680
495.3265 223.3086
596.5469 177.0547
564.7143 167.3555
515.2449 179.3750
512.4000 178.1719
479.5469 176.8984
419.3429 185.9844
416.8939 182.3789
389.0571 188.5156
388.4694 176.3125
384.2041 181.0391
357.9347 239.4531
348.8041 231.2422
320.7673 236.6250
318.4980 235.2813
310.6286 237.7969
440.0204 202.1250
427.6490 203.2891
419.2653 191.0078
420.2000 193.3594
409.4163 176.1172
404.6000 182.5234
384.8816 181.0547
382.4735 177.6563
359.3061 174.8438
358.4122 175.6953
333.8000 178.1563
340.9306 210.2188
288.5674 147.2891
284.5306 143.6563
298.4816 141.7852
303.5796 143.5703
383.8939 195.8438
268.8776 139.7031
390.0367 198.9141
406.4653 190.7266
405.8000 193.5430
441.2857 181.3711
443.3633 182.7734
446.4000 190.3125
471.0531 215.5000
538.3551 294.2578
574.4000 282.4063
264.7592 183.8125
258.7265 189.5547
367.4286 234.7500
195.7143 131.0859
201.1796 138.3672
311.3265 148.5547
320.2204 139.6328
314.7714 147.0234
280.9469 141.6719
260.4612 133.8008
257.3959 136.0508
236.6735 136.1719
234.7388 136.0117
185.1796 128.5859
328.2898 140.2031
147.4612 172.6563
429.7306 181.7813
403.3143 185.9375
391.0612 187.5625
364.8898 149.6406
364.7429 153.2734
360.2816 153.1016
361.5306 149.4297
420.3674 194.4688
448.1633 199.2500
448.6735 190.2109
469.0163 208.2031
471.4163 219.3750
474.7878 213.5547
491.0816 227.8594
273.9143 231.3750
264.5266 236.4531
262.8735 237.0391
266.7551 168.1875
246.1143 172.6445
243.2041 168.3984
221.5592 163.9805
221.2245 161.2734
224.0694 162.2500
228.7061 151.3047
211.1102 154.3086
215.3918 156.1602
201.0041 157.4531
201.6653 146.2930
210.5469 150.6875
218.7918 141.8008
290.7429 253.2852
482.5919 197.1211
161.2898 251.7500
504.8163 185.3438
286.0082 209.5938
272.7959 213.5352
289.8245 200.7656
227.2041 232.7656
204.5510 215.9102
548.1429 155.5977
560.2857 146.9688
552.0204 145.6172
229.1959 227.1641
243.7755 228.6172
155.7551 229.5352
179.6980 225.2266
178.4857 219.6250
116.8490 154.1367
542.5837 195.9922
505.2286 229.3125
478.7714 226.1797
356.8898 236.9336
413.2653 232.9922
430.7551 235.3750
438.9510 224.6875
387.8367 242.4180
376.0653 244.9766
334.9143 162.0469
203.8163 219.8359
218.3347 205.8438
155.2857 203.8398
149.9020 204.7813
134.9184 207.3125
550.6653 158.9609
284.9592 270.0313
544.4081 161.9531
563.5714 162.5859
253.5388 266.0039
580.1714 163.6875
199.1225 284.9570
571.3184 164.7070
510.3347 177.1953
494.5918 161.9531
267.7959 166.0781
593.6122 234.5859
221.2857 271.3281
412.3429 167.9922
476.3633 273.4922
510.7102 326.2070
377.4041 169.8203
374.1429 171.7383
346.7347 148.1992
342.7673 151.4375
338.9020 150.4844
341.1837 149.1680
350.3102 142.9766
372.5347 137.9063
314.0286 169.8047
321.0245 170.4727
308.4898 173.5508
304.1061 171.5156
205.4041 254.6563
171.8000 248.6289
193.8000 246.4648
180.1143 215.3359
478.9184 199.7813
488.4286 165.0430
472.4000 166.9688
450.3061 172.6250
403.0408 175.1797
399.9551 183.1758
419.4531 199.0547
420.8041 199.5742
422.1388 199.1875
390.7143 189.5625
392.4490 186.1250
401.4694 209.2344
398.6326 202.4063
394.1061 193.8281
407.6939 199.4219
401.7878 210.6641
417.2939 185.3750
417.6816 181.7461
426.6531 170.7500
423.5878 173.2500
405.0286 154.4883
403.4286 157.4961
407.2898 155.0078
399.9878 143.4023
403.2204 147.9258
396.6653 140.4609
505.5878 196.0078
507.6000 197.5000
499.6857 202.8281
496.7510 197.6719
496.1551 211.9570
502.0041 201.0195
501.5347 206.1094
155.4857 194.0313
393.3510 239.8984
158.2286 193.0352
408.4694 237.1250
154.9388 190.5625
429.2041 238.5977
417.4367 238.7734
420.6326 231.2813
147.3469 202.0000
412.9592 244.3125
156.1143 189.1367
395.0408 241.1406
385.9306 231.6016
386.3062 232.4766
269.8857 184.3750
258.1306 180.2266
203.2490 180.0000
169.0612 189.5313
308.6000 204.3555
302.3878 206.7148
429.8000 176.9375
414.2000 182.3125
296.1061 214.2383
382.1633 195.5625
380.0449 192.6719
259.3061 225.9531
246.4490 215.1250
394.1633 168.2734
275.2000 250.9609
263.5714 255.0313
483.3265 258.1563
235.7061 220.6211
490.8041 251.0313
272.3714 224.8047
516.3143 249.1484
288.1429 234.0508
296.6612 219.0781
521.8163 255.0820
345.9837 215.9141
351.7796 222.8633
311.4204 175.5469
313.5347 183.4453
334.1347 218.6836
331.1592 236.9219
322.2857 221.2188
337.3020 221.0820
334.2000 203.5195
308.9225 214.7852
91.8694 144.3398
126.6245 150.8438
115.5673 141.2500
482.2653 196.0000
465.9714 196.7031
468.2857 193.0313
451.1469 203.9297
451.6531 198.5000
456.9388 203.5820
451.4898 200.1445
465.3510 197.7109
467.5714 202.3672
467.2449 204.1641
469.4204 208.6484
504.1224 214.2500
581.1143 201.5781
252.3061 178.3555
293.7143 211.2344
344.0449 217.2969
335.2163 224.8086
325.6735 211.7188
318.5020 222.0469
317.1183 218.8984
307.1388 208.4766
295.8449 214.5781
296.8531 218.7109
279.1021 217.8750
285.7347 225.7656
300.4000 208.3633
295.6408 215.1563
318.4734 216.0469
340.5020 219.8711
342.6490 220.0938
360.1755 221.9375
353.3714 220.4688
355.7388 222.4219
352.3061 222.5195
239.0449 306.8281
210.8775 311.7344
198.7429 310.8438
199.4000 318.0234
199.4286 323.9531
306.3592 237.0781
300.1592 236.3281
186.2245 195.4805
186.0449 196.4922
177.8694 280.4648
137.2327 183.0781
128.7633 192.1328
138.9714 200.4844
159.7878 210.4375
117.6939 220.3359
157.2000 197.9375
170.0082 179.0391
170.9510 209.6719
170.5919 189.5273
160.4326 206.6328
284.8204 293.7734
276.2041 266.1250
409.3878 233.8281
422.2286 231.9883
405.6776 239.9688
356.5347 163.4063
397.0775 237.7500
343.5020 157.2227
400.7592 234.6289
416.5143 241.5703
428.4694 239.6641
313.5592 211.5391
625.1347 208.8594
445.1388 167.0078
115.0122 160.7813
472.4286 165.8750
116.2327 164.2266
401.1714 176.1875
404.5102 174.8672
402.8694 174.9219
387.3796 121.2109
412.1755 125.0703
466.5143 139.0313
518.9673 133.1484
549.8857 139.3438
108.0082 182.4063
122.4898 183.6797
560.9755 134.2813
556.5306 136.4727
573.3959 131.9609
210.7755 184.7344
571.7714 138.7188
559.1510 133.1836
565.2531 140.8477
558.6531 141.9805
200.7837 187.4180
558.4816 134.1641
225.9796 191.9961
574.0857 139.7422
570.6041 138.6211
241.4000 186.6211
572.9918 135.3984
568.9469 137.2188
567.9388 137.1875
558.9020 139.1953
562.3469 134.3672
485.3143 218.4766
500.4734 206.9414
517.9184 206.2656
524.7184 205.2656
81.6122 201.1445
524.2000 218.7500
520.2816 215.0625
528.5510 212.6875
229.3837 197.1250
225.3429 196.8984
230.4082 195.7813
225.9959 192.6875
218.0898 195.8281
71.7265 197.2031
232.6531 197.7813
340.0286 140.5625
343.9429 132.7773
354.6122 137.1563
143.8612 190.0781
386.8571 139.8125
415.0612 133.7344
445.4653 141.2891
491.8571 141.3750
492.0612 138.6367
497.9878 138.9063
479.9796 144.0547
511.1388 145.7422
506.1429 141.0078
508.3102 142.2422
513.2857 143.8750
490.3551 140.0000
486.0286 152.6602
496.2939 136.8125
505.1959 133.7813
502.9143 136.5586
513.5796 137.3984
512.2898 138.2656
502.9143 146.9922
502.8163 138.1875
494.7878 138.4688
490.4490 144.2969
509.1429 138.6563
509.5837 133.9414
526.0204 133.7773
523.9143 135.8594
547.7306 133.0625
544.7837 135.8711
556.4531 138.9531
571.4572 200.5352
37.8000 220.5234
306.0898 179.3750
434.7510 166.0156
438.6326 149.7813
432.9959 150.5469
433.3143 150.9258
438.7796 153.5625
410.3265 179.6016
376.0408 180.7500
377.5184 179.9063
274.4286 230.7031
256.3633 245.7969
302.5714 155.3086
291.7796 163.1250
287.1224 168.7500
270.2082 156.1484
280.7469 161.0156
298.6000 155.1016
280.2612 165.2969
264.4286 178.5469
275.6122 174.5078
242.8122 181.9297
250.7510 192.6406
248.7265 184.6875
269.0000 185.4297
222.4163 182.9375
233.7143 184.1992
242.2735 191.1250
239.7592 190.7188
260.1510 186.7188
292.4490 181.6250
327.4245 173.2578
292.1633 183.3320
322.8286 176.7227
323.2082 174.8594
331.5469 176.3438
334.2898 177.3516
323.0000 176.7031
320.9347 172.4063
320.6816 186.9727
319.5061 172.1094
288.1633 185.0938
271.4286 184.5781
274.6000 201.5000
289.7755 192.0195
295.6408 190.7656
364.0122 163.2578
360.8857 160.5781
355.8653 163.8750
356.9918 165.7227
331.0204 160.9336
334.9184 164.9609
343.3674 163.6875
217.2653 162.0000
288.0857 227.6680
93.7714 260.9141
240.1714 181.4688
123.5020 212.0117
126.4694 197.4102
362.7061 165.3438
201.2245 179.5469
209.6531 223.1563
206.4449 230.8438
211.9633 227.3672
203.4245 223.1328
227.8979 208.4375
245.3959 216.3594
242.5184 210.8281
214.2204 208.7109
192.3714 202.4766
185.8571 199.3672
181.8163 205.8477
177.8857 215.3750
184.2000 206.9063
173.9184 199.4375
187.4857 200.1563
201.1224 195.7734
186.0000 200.2461
139.9184 206.3438
126.5429 260.9375
202.3429 231.0234
138.9429 157.6406
139.3224 158.7852
124.5388 170.9414
118.8980 169.3945
89.8857 169.3516
72.6367 167.5859
55.5633 169.7344
63.8367 172.2734
75.9061 178.2500
80.6531 169.0000
91.9061 162.2188
339.7510 246.3828
343.1429 244.0313
346.8204 254.2500
346.0775 246.6250
344.1714 243.0898
512.4245 272.4961
573.6245 262.9102
669.2653 309.3750
314.0816 167.6680
437.8245 180.3359
148.7347 124.6719
514.3755 181.7500
292.6245 217.5859
300.0571 212.2852
297.0041 215.4453
356.8735 211.2344
415.9143 172.8750
295.7837 199.9688
285.3102 201.4688
182.9184 157.2500
484.4694 172.0078
385.2245 205.6758
185.0694 246.3945
190.3061 246.7773
414.4735 172.7930
417.6082 210.7578
494.5714 186.3125
508.7347 195.9688
346.3796 185.6250
361.9755 187.5547
454.2735 236.2188
464.1347 227.8906
428.8245 154.5938
427.3143 155.2344
231.3469 180.5156
691.0122 208.0391
674.1428 198.9961
165.5755 187.2500
164.8776 184.9219
160.5959 186.2344
162.5224 189.5703
191.3673 189.8203
206.3429 201.8125
193.6571 187.2891
155.1469 183.1445
155.8857 188.8438
185.7714 179.5234
128.5143 181.7734
104.8163 176.4805
103.3510 174.3555
109.9633 184.5000
116.4449 177.4023
80.8041 278.8281
349.7755 184.8359
641.7673 177.1641
60.1224 154.1406
605.8817 276.0938
609.2449 188.1250
459.7020 199.7109
407.6449 196.7617
387.2735 197.6328
407.9061 202.8945
406.2898 206.0000
431.7429 199.9375
434.4980 205.2773
432.7551 222.0625
423.0000 211.0938
404.5714 204.3203
414.8979 204.4141
414.3633 212.7500
432.1674 214.6133
426.9388 212.1641
426.9592 202.5000
418.5714 202.6250
420.0735 197.5313
415.8000 202.5313
432.7143 197.0625
427.5714 191.4883
430.5347 196.9219
427.7143 203.8867
426.8571 203.1875
419.4735 205.9219
418.5510 202.7656
414.9347 204.7969
418.3469 207.5430
422.0775 205.1250
419.1837 209.7422
420.9510 207.7539
421.7592 206.9219
422.1469 207.3867
418.9633 200.7031
419.4449 200.1797
409.2041 210.1797
441.1225 220.1328
429.0000 211.9531
416.4531 205.1172
409.2041 202.0313
411.6857 203.1719
688.5632 180.9102
407.8041 335.0234
322.4081 170.3750
319.5306 172.1563
165.6571 198.7500
205.1061 193.5469
481.8694 243.7500
110.5306 201.3438
541.0817 178.6563
543.8123 207.3203
533.9388 200.7578
541.5143 195.3008
264.7143 232.8516
258.3796 250.7695
315.4898 207.4570
30.9429 298.7461
607.6367 115.1563
619.0857 133.9336
84.2980 204.5195
479.6000 121.5820
456.7429 145.2734
505.1429 140.5039
444.4572 139.3867
445.5102 142.5625
511.8571 173.3594
492.0041 119.3516
504.6653 126.9219
439.1429 189.4141
354.0204 196.6250
135.6000 174.8828
157.6000 172.7539
300.0204 240.9531
282.4653 226.6602
338.4572 220.2773
354.8000 200.5469
411.0000 219.1406
391.2000 222.4375
382.0163 228.1797
394.0816 238.3594
370.5306 232.1250
339.7347 245.9063
146.2531 260.3984
410.6000 165.4688
366.3143 180.8672
519.0449 258.6563
362.8000 193.0078
360.6000 175.0313
542.7510 266.3477
352.9592 165.0352
357.9714 176.6992
356.2857 175.7188
515.6898 179.0313
169.3796 187.9141
505.1306 187.8281
477.6000 186.4297
371.6000 211.5156
141.6163 232.7031
140.2408 223.2383
290.2000 251.7266
648.3469 187.3750
575.4612 143.3945
610.2000 143.6563
534.0000 155.7031
408.4123 212.3711
437.2367 174.6328
189.2245 207.8086
175.3265 231.2344
613.1021 208.4375
416.3061 323.5078
421.9143 305.0938
431.2571 293.5703
458.6735 284.6875
362.5102 302.9727
278.7959 230.3516
281.8163 227.9180
432.0286 263.7891
446.6000 236.1641
97.0123 237.9297
136.1714 239.3828
484.8898 195.6250
482.3347 219.2500
441.2327 246.1016
451.5633 211.1836
446.7510 194.3672
470.6531 205.8750
444.4572 215.1094
447.4245 207.1875
419.7061 216.2500
426.6163 216.4727
410.0612 212.2539
415.4449 195.3047
397.3265 186.5313
394.3673 197.5156
378.0000 210.1250
374.5428 200.7500
376.6449 205.9063
384.2857 206.4375
369.5510 195.6016
294.2204 199.0547
241.0082 190.3750
243.8776 187.9219
152.2816 198.6289
178.1143 209.5000
189.1837 199.1094
184.0000 215.0000
167.8000 218.3750
378.1429 193.9531
370.0816 198.7148
362.0000 193.3945
356.3143 205.3281
347.9061 215.9297
345.0000 223.4375
351.1021 218.8398
342.8531 221.1758
355.4408 211.2031
410.9102 228.1055
401.9429 230.3594
406.3184 221.3633
325.4326 169.0234
327.8163 165.1836
246.5510 213.0859
115.4898 202.6133
109.5918 201.4063
80.8735 174.5703
84.4898 175.5625
93.7143 173.5547
140.0327 177.4297
152.7061 171.0000
124.8980 132.5938
162.4408 167.8594
135.2776 166.2344
139.1592 170.3438
142.4286 167.8203
162.3714 166.5703
165.7837 172.1914
158.0408 174.0000
155.2857 175.1055
161.9469 169.7773
160.6000 129.9180
155.3878 125.2969
248.2531 161.3906
412.2653 196.6875
388.2857 193.8633
392.9796 235.4297
276.4490 191.6992
212.4735 214.0625
221.7429 239.0742
226.4082 235.5586
230.4082 233.9336
206.9469 244.2813
157.6286 218.9531
107.3429 262.8672
400.1021 184.9688
334.0000 184.3438
243.8531 203.1250
163.9061 195.4648
45.9143 192.9844
111.0694 228.2891
380.6816 154.4219
373.7632 152.4063
475.8408 145.3086
472.1592 151.8203
459.3878 161.7031
456.3918 152.4063
440.3347 155.1289
406.0408 160.7188
360.5714 168.6211
338.8000 154.6094
345.2571 156.1563
527.8898 143.0547
73.5469 263.5781
628.3469 267.2930
61.9388 266.1367
13.8857 256.3750
384.1143 230.9336
380.1551 230.3867
379.7347 244.8477
378.7020 243.4531
280.3347 216.3594
385.3265 237.9336
386.9388 238.0625
127.0000 210.3047
118.4000 219.4844
549.7673 240.6211
527.8367 219.8906
483.0000 239.0000
320.8898 159.1367
286.4490 239.4336
326.5714 194.1172
311.2775 196.6328
305.4898 181.2422
507.0694 312.9766
199.5020 225.1875
360.3878 238.3359
313.2041 181.0000
338.6000 174.1250
343.1061 174.9219
446.4204 185.3750
460.7102 176.0000
219.2571 144.4883
338.3428 299.2422
248.4000 150.3477
391.7429 301.3125
261.7796 153.2266
263.2286 153.0664
450.3714 322.7422
228.2571 162.5938
233.4898 163.8672
216.9918 170.2656
332.1224 203.7500
259.7878 218.8281
275.2980 212.1172
227.6286 217.5469
419.0163 156.6875
413.0163 151.2031
375.7224 298.3359
59.6326 270.4453
430.0000 240.7500
369.2408 304.7813
262.9184 185.8438
226.1429 173.5156
471.7224 194.5117
467.6612 215.7500
472.4572 217.4102
436.0408 216.1094
436.8245 213.4961
444.5266 196.7969
446.9959 197.3242
306.7755 172.7031
308.7061 171.6641
530.0939 230.6563
362.3061 210.4844
374.6163 201.9258
360.2286 184.5000
332.2735 180.6016
588.5714 171.4531
376.9592 200.4141
262.2531 180.9531
329.7143 210.7813
408.2245 153.9336
400.0245 170.0000
381.6041 172.0625
367.1510 168.7500
317.9633 278.5039
475.8735 183.3320
267.2612 214.2422
258.7633 211.7461
212.6122 199.7813
169.1265 205.6719
157.2000 194.7500
593.5918 234.6563
300.3878 245.2188
289.9388 227.3711
291.3143 210.0000
515.8000 213.1211
489.2571 195.5508
489.7286 193.7324
62.5469 288.6875
469.0000 239.5156
453.0816 211.4219
412.5225 209.1563
389.9592 225.9688
90.1633 298.7500
390.0163 221.0313
395.6000 215.6250
393.6571 218.1641
115.5959 286.8047
397.2653 184.9297
404.1183 184.3750
379.5428 199.7188
380.1143 200.4414
357.7184 210.2969
349.3184 246.3672
297.1429 212.1406
155.5143 192.4766
273.4367 232.1484
525.8000 249.7070
519.9306 240.9102
533.6082 227.4023
443.3061 298.5703
530.8163 233.9883
532.0408 237.8242
536.2775 255.3945
535.7469 244.5625
523.6613 260.6719
530.2041 245.9375
522.6000 258.4219
535.7143 247.2813
539.2408 248.9688
554.5837 232.0000
540.6572 259.5508
541.4041 255.0000
540.8041 246.6641
536.9347 255.9688
275.9224 283.9570
481.7918 353.1484
320.6531 211.1016
351.2204 209.4844
190.3102 240.3438
470.3837 245.7031
365.7673 208.9453
384.6000 199.5234
375.8776 195.1563
377.1551 198.2305
400.7632 185.7734
381.9470 200.0117
383.3918 196.9844
400.3878 208.7188
390.3143 210.5938
258.6041 222.1758
168.1633 201.2227
242.4326 199.5625
244.3469 194.5703
270.4000 213.1016
315.6776 208.9609
340.4653 198.0156
339.0898 205.9883
343.3633 205.6563
353.1837 205.2734
355.0775 201.7813
361.6531 209.1328
370.5714 205.1758
372.6776 191.0391
367.7959 194.5586
344.4081 184.8242
371.5918 207.9141
406.3592 223.5469
406.5102 216.1328
464.1429 194.0625
425.2653 265.8320
427.0980 256.0859
480.7673 222.6055
327.4286 204.2344
301.8571 197.0625
302.2857 196.6406
270.9837 200.9219
278.0490 197.9297
243.6694 187.9063
247.4571 188.5977
274.9959 190.5977
301.3673 195.1211
284.6286 195.1563
298.8939 204.1016
414.9837 255.3359
124.4735 269.7656
385.4081 216.6836
391.8776 190.2188
400.3224 177.2500
400.8204 185.0938
405.0286 186.0469
172.7347 255.8438
160.4816 302.9922
134.7878 299.5586
327.2408 205.5664
362.8612 207.2031
373.7714 203.3789
372.6286 212.1289
380.6530 218.6953
377.6735 230.4570
369.6286 234.0313
476.5469 238.3750
441.1265 216.8281
474.6327 243.1680
