Right Wrist
411.6163 233.8516
404.6000 251.6406
306.4653 299.0313
391.6327 271.3125
382.4367 271.3047
277.8571 314.8281
248.2735 313.8438
397.7878 271.8086
273.2694 388.2461
265.6572 384.8438
483.3265 348.0156
265.0572 324.4492
515.9306 338.8867
289.8000 346.7578
528.4775 335.1250
249.8571 287.2188
287.7469 238.1797
535.4816 336.9258
354.7551 299.9258
356.5633 308.6445
332.6122 254.6641
319.4000 251.9414
350.4775 316.9570
382.2286 359.3828
331.4286 337.9609
327.8531 355.5938
347.3755 324.4766
344.5551 293.2891
134.0286 196.7109
172.6286 241.6797
146.1306 236.1719
472.1633 266.8750
460.0939 267.0156
454.9143 271.7969
451.1469 283.2305
448.7143 286.6250
452.0082 290.9453
451.4898 289.5938
452.4081 293.9922
450.1429 293.0469
457.8571 313.1406
458.0694 319.3359
502.3878 332.1875
581.1143 341.2656
314.9388 252.5469
332.0286 341.0313
335.8490 373.1563
320.7918 354.9570
309.2653 351.1719
296.8857 349.4609
305.2327 351.4375
307.1388 344.5430
290.7143 332.6328
296.8531 339.9609
281.9184 353.2500
295.3265 366.0625
292.3428 353.6992
295.6408 349.6875
323.1837 350.5313
353.0327 363.0391
364.2898 361.8438
360.1755 384.9453
355.9592 373.5000
427.8367 398.5313
358.3551 408.3164
243.5633 415.3906
222.6327 391.3203
222.9143 403.5625
227.0000 410.0625
232.0816 419.1953
308.8408 339.5313
302.7796 343.6328
199.3347 250.2852
187.1837 261.2852
169.2490 355.4180
150.2367 354.6563
158.0531 359.2109
166.0857 371.5313
176.6612 385.0547
173.8979 386.8984
182.9714 385.7500
191.5714 380.8359
201.6245 379.5625
199.2857 379.5352
204.7143 381.8281
302.6000 420.5234
289.2612 352.0156
427.5102 318.2656
433.8857 301.9258
385.5674 346.7031
358.4816 259.1094
388.9755 317.3750
354.5959 234.8242
404.1796 334.0898
427.4000 323.9688
430.1021 314.5938
325.2327 304.6641
587.7632 248.8203
450.6898 213.7656
127.1347 252.8125
457.9714 221.0000
124.4041 256.1875
404.6571 249.3594
403.3469 245.8750
411.3592 253.0859
393.5633 176.9336
435.4898 273.1719
486.0000 271.7461
545.7102 276.7031
566.1143 279.5000
117.2816 262.1875
109.9633 270.9063
576.4204 281.9375
573.5102 282.8281
581.5755 283.2852
189.6122 242.9336
583.6000 280.4688
581.2408 278.0273
583.8817 276.7148
578.8571 280.7891
183.0612 240.5859
575.2000 274.1836
243.8082 242.7773
583.4857 279.0859
580.7673 279.0469
283.8367 246.1367
585.5184 280.4297
586.5061 285.6563
582.5755 281.0469
575.4572 279.8438
581.0817 282.1914
576.2286 326.4531
564.3592 318.9141
569.5510 319.1406
578.9388 315.9102
168.8571 399.1680
585.8000 320.0938
596.3633 319.6914
597.1714 317.5313
302.9020 305.6250
297.4898 313.3516
293.2735 308.7266
293.4775 307.5313
294.3020 308.4297
169.8817 373.2344
298.9224 304.6094
360.3673 273.8750
365.9673 271.9961
361.4857 280.1367
183.2122 255.0234
390.3673 273.4063
427.4898 274.1445
469.1224 279.9844
517.8572 278.9688
519.9183 282.9766
518.2368 284.5625
519.4000 283.9063
521.8490 279.7266
521.9796 277.6602
526.3673 282.7500
526.4000 286.3750
520.0531 280.0000
513.5878 276.6914
518.1551 275.1875
526.2204 278.6602
527.4286 278.0625
537.8531 277.9063
531.8000 276.9375
523.6571 277.1758
528.9592 277.3125
517.9224 279.1875
517.5796 278.0430
527.7142 270.6719
532.6531 276.5938
550.4490 275.3164
542.4041 269.1719
569.6571 278.7266
572.0408 276.2148
575.6776 285.0156
485.2531 284.7813
152.9837 262.5430
364.8327 330.6875
356.0898 261.6406
343.7347 123.7500
338.9551 129.3477
339.2000 121.6094
342.8776 127.3125
383.3878 271.3008
353.4857 274.5000
351.9510 273.7500
250.8571 445.5469
221.1143 469.8125
257.5714 275.4023
233.3755 290.3672
236.1837 287.7500
217.0653 276.1914
211.6857 274.9688
195.9714 261.5859
177.1633 289.9609
176.3714 297.2188
163.6204 310.6172
136.7551 320.5156
139.2531 330.6563
143.3714 337.0313
235.6326 290.2617
243.3918 246.0078
231.3878 237.8359
140.6898 342.5313
135.4041 351.6992
159.5837 355.4688
185.7143 348.5938
199.2408 322.7578
252.8571 365.2188
250.3633 350.4609
250.5469 351.6094
260.8694 343.3555
260.1021 349.0547
254.8000 348.8516
259.1837 343.8516
262.8531 346.0859
240.9918 342.3789
235.8531 357.5977
234.5143 365.1680
234.0286 361.9688
248.2653 369.7813
243.1918 373.2617
353.5796 298.8438
350.3796 299.7969
348.3714 300.7500
346.9673 307.4141
324.1837 315.8672
320.2612 315.9922
336.1510 279.1875
203.7959 248.6250
261.3429 337.8828
129.5592 327.7109
216.8286 267.3281
166.3102 279.8477
173.4898 250.4258
354.7673 294.1211
205.2653 287.3594
221.1633 398.0469
223.0653 415.7969
219.0980 420.5859
216.3633 410.1641
227.8979 407.8555
239.3837 413.5078
248.5673 410.3750
220.8082 402.2422
190.2245 400.1328
197.2857 402.7461
202.6816 412.2969
192.3510 411.1250
194.8612 409.9688
162.3673 398.6484
159.3714 397.0313
163.6531 398.8203
142.8000 414.0547
148.0490 426.2461
102.7469 444.4141
153.4082 445.3320
41.8735 110.1133
57.4122 116.4805
45.7469 289.6172
68.6449 276.6563
43.8204 335.0664
20.7429 337.2539
25.8082 348.6797
42.3755 340.5781
45.2327 333.8125
50.7143 325.0000
65.4816 336.9063
337.7020 439.5234
336.6286 439.5000
329.5796 454.7813
337.8000 439.8906
336.2857 448.2461
506.6204 373.4492
470.8979 344.1094
591.5347 419.0625
223.5184 298.6914
423.0816 287.7148
218.7755 268.4219
529.8612 243.8750
370.4653 305.4141
372.5714 299.8828
353.7020 299.5977
364.5633 393.8125
290.2286 246.5000
244.0122 296.2500
247.4000 309.0469
172.7143 255.5000
467.5878 261.0469
389.1429 390.3711
221.5265 342.6523
212.7143 335.2500
431.3714 256.3320
436.8735 274.4375
574.4897 257.4570
515.5428 272.6094
282.9184 362.6250
301.1429 281.6445
487.7755 366.8750
495.2082 376.5625
424.4000 237.7969
423.9714 245.4102
223.0531 292.7344
684.6082 393.9336
689.1428 375.4883
162.8245 287.6250
158.7551 279.0781
160.5959 303.7031
169.3306 298.5078
221.1102 305.7734
198.8000 260.9297
192.1429 271.9453
156.5102 274.4844
155.8857 291.9844
134.4571 302.2695
88.3428 327.8594
82.9796 345.2188
85.6694 337.8203
86.3551 326.2500
59.8653 322.2227
24.9306 346.2070
333.0327 287.9688
589.6531 218.0273
57.8531 200.5859
591.7837 370.9063
541.8979 275.4063
436.4449 291.2344
390.2694 303.1094
385.5551 319.3867
401.0816 324.0938
398.7959 323.5000
408.8000 314.6641
406.1633 321.0078
416.6122 330.7500
417.1714 337.5391
362.8490 316.4805
369.4898 273.5859
370.3714 269.8125
384.1061 274.3125
389.6898 286.8359
386.5510 290.2500
381.1918 293.1875
383.2286 295.2656
382.8000 292.8594
389.7347 295.0781
391.5714 284.0898
399.8612 284.9375
390.6857 299.3711
387.0857 296.0195
388.3959 290.5234
395.2245 296.2813
386.3959 276.2031
385.2857 290.3359
390.2041 310.9453
383.3469 299.1953
382.1959 303.5781
370.4531 306.3828
379.0327 314.4336
387.6490 310.5703
382.6367 319.1250
386.0816 336.5078
400.1837 309.4531
394.2857 323.3281
383.0980 321.7656
392.6816 336.6016
332.6857 345.6602
669.4286 245.6680
390.2408 432.3359
316.0408 280.3438
325.4898 273.6250
148.1714 288.7500
149.2857 326.7500
466.1102 378.5000
217.0612 311.7344
524.4286 395.8984
516.9633 392.8672
533.9388 386.4219
529.6163 376.0977
279.0163 349.1406
225.2082 389.9883
302.6939 296.7891
67.3143 488.6250
586.7224 100.2344
595.7714 132.5625
34.5020 336.2617
445.2286 226.3320
472.7714 228.3242
543.7143 134.0781
430.0000 230.2188
449.6327 245.6875
513.0612 267.2031
503.1755 234.3828
493.9918 231.8125
397.1224 270.5703
338.6286 302.7031
178.1755 280.2656
174.7102 267.1133
281.7020 341.7578
284.1877 379.9766
345.0857 386.2930
358.0000 272.4414
454.0204 282.6172
457.8000 290.7188
344.1306 300.5234
367.6326 324.4336
422.8163 299.4141
412.2367 304.5000
160.6245 437.1016
408.7714 278.8125
386.4286 292.6211
463.1184 368.6250
378.8898 334.3438
378.3959 273.0000
540.7429 372.9688
370.4694 316.0703
385.4000 326.9258
379.8571 314.2500
507.9470 248.9219
162.1061 266.8789
447.8979 242.1094
402.2939 243.5781
400.4000 260.6836
149.9673 316.1406
162.0694 302.7266
302.0775 387.5469
667.4857 340.3750
557.9959 227.6563
578.9388 267.3594
531.1429 257.2109
441.2041 283.1367
419.1469 173.5039
243.4286 272.0820
216.4694 329.2813
604.7592 263.0625
409.2857 376.2422
409.2122 324.2188
429.7429 322.4414
441.0408 233.2813
352.9837 325.2305
293.1633 386.0742
294.8735 411.2852
453.1755 439.3906
453.9714 467.4922
153.2408 240.6133
181.2082 312.1094
420.5306 319.2500
426.1306 314.8750
388.2368 363.2813
398.7102 381.4414
419.9102 290.7813
416.4490 326.2422
392.9470 318.5469
419.9347 313.4453
370.2490 282.3125
370.4735 280.6914
354.7143 299.9805
351.4204 298.6250
338.7347 299.8438
349.4939 338.1406
320.4286 340.2813
317.6286 344.8438
324.6531 264.1523
324.3347 266.5313
327.4286 309.2969
277.3224 329.2930
224.7347 353.5000
222.3592 360.6719
125.1796 388.6680
303.6000 325.0000
292.7755 327.8750
272.0000 301.0000
276.0041 348.3125
357.0408 278.5156
377.6408 289.6523
356.0000 299.6016
354.2571 291.7891
349.8531 297.6328
350.3878 291.7188
344.0000 295.2656
374.8735 295.9609
405.0367 288.1953
392.3959 342.1563
393.0857 361.5938
383.1021 358.6484
338.9429 212.2734
337.8571 213.4648
233.0816 280.3320
18.1184 226.9492
43.1265 227.3711
13.1673 221.1328
-33.0612 234.3125
15.2653 240.4258
64.5388 264.7266
88.2612 256.5000
132.7551 192.0117
123.7347 319.7109
112.9429 306.0781
118.2612 314.5430
121.9184 315.8984
174.9755 204.3516
185.8041 237.4609
175.5837 235.2500
150.8286 261.9414
155.0245 256.3008
157.0000 180.2852
161.4082 163.7969
296.4326 265.5156
457.4081 269.2852
435.4286 279.8789
433.0204 300.1133
301.4286 259.6484
231.8204 319.7656
224.6571 394.9766
224.4776 343.8398
225.5102 339.0820
172.2857 395.7813
155.4000 382.0625
53.3673 427.1797
362.2653 294.4531
326.6286 337.1641
234.2000 311.1875
138.5959 259.7891
37.2286 377.9258
105.4245 371.3828
378.1755 153.1680
359.8531 175.5313
520.5714 171.6328
512.6163 190.9492
505.1429 183.3594
483.6245 180.6289
447.6326 183.0703
391.8367 189.1563
354.8571 223.5586
331.0000 185.6719
336.3428 198.3125
534.3387 211.5820
169.6694 334.8320
595.5714 307.4766
135.3918 327.8516
96.6612 327.8750
399.3714 345.7188
409.9755 340.8242
426.2653 349.7891
425.0367 346.8125
316.0980 260.4844
385.3265 351.7461
389.3714 359.9375
37.0286 302.3672
9.7306 304.2500
574.1592 356.6250
543.1021 325.5781
505.0000 403.0000
312.2694 334.1094
274.7143 274.7656
364.0408 269.1563
342.6367 266.7539
330.8571 255.1172
518.2531 507.7070
239.8286 334.2422
386.4408 326.8516
292.1755 223.0000
358.6531 233.1094
374.0735 238.0859
420.5592 264.4375
432.1714 257.0000
192.2286 195.8398
270.9143 310.7969
220.0245 196.8945
330.0286 321.9375
234.6490 201.5938
234.8857 202.8320
383.8082 332.0000
175.9714 199.2617
196.2653 201.1172
184.8122 213.2969
210.4571 228.4688
205.8775 297.7969
260.7510 338.4609
205.8082 358.4688
432.5837 162.3516
434.0408 156.1406
402.3020 315.2617
46.4041 374.6445
392.3469 361.5000
391.2000 298.1953
255.3265 332.0234
205.4000 345.5625
487.7388 304.7070
482.1469 331.6875
479.8653 329.9258
434.0000 324.5938
440.6857 317.9102
447.6939 317.3281
446.9959 322.1641
276.2857 230.3438
275.3265 231.3828
447.5143 391.4375
312.6735 252.3555
331.3020 248.2148
307.6572 232.5000
288.3878 235.5625
557.1428 223.2734
437.5714 291.4688
335.1347 310.7031
320.7143 301.7500
375.1633 197.9492
365.5796 209.1875
345.2612 217.4531
332.1796 217.5000
384.2490 358.0742
282.8041 275.7070
208.9061 278.6172
201.8490 279.5195
174.7020 296.9922
148.3918 288.7969
149.3959 261.1563
641.6735 316.6016
190.2816 412.8906
228.1020 380.2852
266.6286 391.5000
352.1102 322.4336
370.1755 275.0430
341.5143 274.6152
60.5633 413.9492
325.7755 336.1016
348.1265 319.0156
333.5714 323.5078
324.2449 336.4922
106.4735 409.3125
328.4122 337.1523
327.9347 321.2813
327.8612 315.4219
125.9225 402.7422
328.4980 293.6758
332.9265 298.7500
314.7429 306.6328
318.2367 304.3438
321.4734 307.1719
449.7102 303.4961
288.5714 338.8984
210.4857 306.8047
293.8041 409.2070
518.6000 380.4219
539.4286 373.6758
512.6449 381.8164
439.9102 364.6875
530.8163 353.8711
519.0694 345.4414
528.4653 371.1641
533.8979 363.0625
550.5632 404.0625
553.4694 399.9922
507.5143 413.1328
540.4000 405.4844
537.4000 400.1563
536.6204 376.0000
531.4572 409.6211
535.6000 402.2500
582.0898 398.1641
579.0857 402.8438
259.2449 415.6953
470.8204 398.6875
326.7592 325.3594
346.9714 348.4453
294.3061 342.7188
429.4980 421.1328
360.0735 304.4297
365.4000 300.2578
361.1837 311.3086
361.5306 332.9375
366.2816 325.1836
360.1388 359.2109
360.0857 370.1328
363.9592 370.0156
359.1143 393.6523
277.8653 362.4883
158.9796 359.4492
180.6531 218.2500
180.0694 219.4609
245.6286 366.0898
326.8449 333.8008
352.1959 380.3828
357.3184 368.5859
361.0327 378.9063
362.2653 374.1992
364.9388 363.4844
357.8000 376.6758
366.2857 368.1602
358.1347 365.9297
294.2776 142.3516
295.2327 117.1484
300.1224 165.8047
349.3714 401.7813
354.5918 391.7383
510.4122 261.7500
414.1021 268.0703
405.6816 270.4063
449.7388 238.1641
300.1021 206.3398
272.9265 200.6875
272.6082 199.3438
259.5388 200.9219
263.2571 197.9297
240.9796 193.2891
242.1673 192.1211
332.6408 176.6250
356.2326 176.1016
345.7429 175.4297
347.0490 175.8203
472.6245 222.6836
130.7918 425.5703
374.1796 215.0781
409.8041 161.0703
413.3755 172.8906
376.7224 185.0938
380.1714 191.0391
286.7347 367.7813
184.4000 566.8203
130.1184 533.5430
432.8082 219.5391
420.1184 342.2969
357.9429 389.4805
356.3429 388.0508
371.7551 374.5547
463.7551 359.8203
423.0980 379.5938
569.7551 272.3750
439.0531 399.7031
499.0408 380.1055
261.2857 347.4297
224.0449 355.4844
390.5714 397.7656
338.9714 434.6992
361.1633 420.6797
343.2490 441.6328
373.1837 301.0000
240.7347 220.3281
236.6000 239.7656
231.0041 250.5313
481.1021 357.9492
231.9143 265.3047
228.5878 268.8203
227.6776 274.9531
194.0980 273.8984
207.5714 277.0000
206.9878 270.8945
207.5102 273.2031
204.7551 277.1406
199.0000 283.0000
199.9429 280.5625
164.5755 289.8867
165.8653 290.5625
77.1429 295.2461
116.8857 271.2344
112.2816 286.4688
108.2163 296.5313
332.7959 278.3516
315.7143 277.5000
380.0000 319.0000
377.4572 314.5625
383.6245 319.7773
382.3551 318.4766
393.3878 311.3750
393.3428 312.8672
361.9592 244.2656
342.2735 228.5742
365.2735 325.9063
379.3714 325.7930
382.3428 326.8320
389.6326 333.6133
388.6939 333.9844
413.8898 308.6719
370.7061 309.2461
376.2041 303.5469
234.7551 211.3047
397.0612 313.5938
398.4000 310.0273
458.3388 250.7813
459.9551 250.7188
478.2612 263.0664
480.4857 261.6602
314.7673 185.2500
451.2939 258.3984
451.9796 257.5156
324.6735 188.6250
330.9714 181.0469
335.5510 186.8281
190.2612 263.3438
365.5020 326.6445
364.6163 318.1797
364.8571 326.0703
370.6082 310.7969
359.8286 325.5781
389.4653 324.1250
362.9388 287.5391
378.7673 245.5000
444.4041 204.1563
181.7959 266.3594
304.2449 376.8203
434.6286 457.2656
268.6449 282.4531
389.7143 399.1719
552.8572 358.6406
546.1837 360.7031
358.9837 181.1641
417.1429 180.5156
547.8857 337.6094
574.4653 303.5586
256.1632 282.9844
282.2082 293.4180
287.5959 295.6953
299.2122 401.2305
292.9551 332.4180
323.0286 408.2109
313.5428 377.7109
332.3510 363.3438
330.8612 418.8125
267.5061 355.8594
248.6735 293.6484
263.2816 309.1563
264.8041 312.9570
199.3633 317.7656
171.4286 318.6406
196.3592 315.5781
266.8857 312.1563
283.3755 311.3750
284.6327 313.8008
286.9102 312.6602
334.2000 303.1367
380.1061 331.3477
383.2000 329.1758
263.7102 287.2500
277.4000 276.7266
333.7551 306.8750
330.8571 305.7813
219.4572 295.3164
230.2041 304.4453
383.9551 345.3359
338.7918 331.2891
351.5388 343.2031
375.7306 502.9688
212.8000 262.2891
207.8775 377.9570
240.8571 345.2695
476.9061 275.8828
455.2857 289.4844
462.1674 283.8750
454.0204 287.2227
467.9347 315.6406
508.1143 335.4219
521.1592 360.2109
517.1021 371.5938
520.2653 362.7500
422.1959 270.7266
366.8367 271.7344
350.0000 298.0000
353.7796 298.2500
488.8776 396.0742
487.0408 393.0000
360.3878 304.7461
337.2857 307.0391
310.4857 324.2578
478.4081 414.0625
471.5510 415.2813
328.5306 325.0469
462.1837 413.3125
297.4572 336.3125
289.0776 350.5469
304.8979 493.3516
333.1021 486.7227
175.8000 456.1875
339.6776 422.7227
360.4000 434.5078
363.4612 408.6523
337.3551 425.4141
485.4163 490.4063
453.4490 275.1719
473.0694 232.0625
461.6000 242.1641
439.4286 238.2031
87.5510 335.3320
422.0571 272.4766
419.8776 241.0313
431.1184 241.2500
435.1510 252.0234
148.3306 347.0781
277.9102 297.0469
287.3388 339.6484
289.4245 338.1484
375.6857 257.5938
526.6000 272.4766
522.9836 274.8750
446.2449 333.7383
525.9633 270.7813
520.8572 278.0547
520.2245 273.8281
366.3143 238.4063
521.6285 273.2031
518.1143 281.1484
522.1102 284.9023
530.9143 285.0898
516.8163 277.5547
514.7266 271.1875
522.3143 278.1250
515.4000 264.2656
516.3715 275.0234
507.7837 278.8906
519.1184 271.0078
520.9633 285.2344
518.6857 278.1758
517.9388 258.9961
503.1918 272.8047
506.8979 274.9727
515.7061 283.5391
519.6122 260.4883
437.6979 358.7891
406.0653 346.4688
407.4408 359.6484
325.4857 316.0820
355.2612 311.1914
359.2653 302.5195
562.3143 333.6875
329.4000 318.7109
562.0164 340.1836
547.1224 360.9453
324.7020 319.9258
307.5061 351.6758
548.2571 364.9063
521.3184 392.6875
288.9184 349.2852
394.4653 369.3242
229.0327 380.1406
208.5918 369.6914
244.7143 371.5664
231.1592 370.2188
479.4694 375.2695
465.7551 369.0742
458.3510 355.3203
258.1388 373.0625
258.1061 373.7500
246.6572 375.8125
233.9225 379.9688
405.9592 333.2188
265.6163 380.5938
441.6245 353.9219
268.4163 389.0391
440.6735 349.9141
446.0408 369.1406
270.3918 388.9375
435.2204 372.9180
270.0204 398.4688
441.1714 374.2383
256.7102 379.9844
263.6367 389.3828
257.8000 378.7813
240.5755 371.1133
240.4286 332.0938
264.3878 331.5000
279.3184 349.5547
274.9020 348.9180
238.4490 342.2891
189.2367 342.1836
215.0857 385.3320
451.5510 355.8125
243.9510 387.9766
450.0857 366.4219
231.7551 392.3750
440.5919 375.0117
437.6694 358.3906
427.0041 368.2930
