Left Wrist
495.1184 259.7031
502.8000 259.9570
620.4572 248.5156
478.6776 245.4219
601.5021 250.5625
481.1388 221.8594
586.3062 243.6953
535.3469 222.5156
584.3102 277.6055
583.9878 291.0625
544.8979 227.1680
517.6571 295.3633
586.3021 302.9141
543.2000 262.0742
513.3715 310.7188
513.5796 306.0000
524.5225 297.6680
474.0571 350.9688
498.7347 289.1563
486.9184 285.9180
483.1143 288.1719
502.6939 286.9297
484.5428 291.9375
376.6939 278.4922
356.1469 258.6250
327.6326 234.6172
359.6327 235.1094
390.1102 231.1563
369.4245 231.4453
380.8531 186.2500
372.2857 163.7500
378.0898 236.2930
360.9429 237.6758
352.9224 242.8750
361.9796 256.4648
376.7061 256.3281
451.6449 308.2500
310.6204 265.1250
368.8082 242.7969
444.1755 260.9297
300.7633 218.5156
411.3714 243.2500
323.5469 246.6250
304.5428 227.4531
292.1429 239.3594
277.2653 250.3750
289.7469 240.4766
440.9714 268.0000
414.2735 253.1836
397.0163 367.6953
442.6000 265.5156
466.5674 344.0430
334.7674 431.2500
155.0530 296.3789
541.0408 307.2539
581.3347 425.9766
363.3510 339.6406
359.9510 349.4453
372.1061 374.5977
326.6653 379.1250
389.5551 352.2500
373.5225 376.5625
336.4572 365.1484
340.8163 370.6250
343.6041 370.5039
350.8571 365.4375
352.7632 359.7969
329.6857 371.1250
341.3633 370.9805
354.5102 377.2500
343.6122 390.7266
259.7551 253.7188
327.7388 237.2109
315.1469 223.9375
609.3102 189.7656
583.1551 190.0234
584.6613 189.9375
574.2612 189.3750
565.6979 191.9336
571.1388 188.8203
431.8286 261.0938
411.9143 451.0703
395.9224 421.7500
381.0571 426.3125
330.0041 384.5703
269.6571 375.0000
343.6041 384.7188
288.1837 218.5313
286.1796 193.3750
290.9510 167.0781
296.5306 160.9375
271.2816 160.3438
270.9592 159.2070
544.3184 449.8086
183.0735 432.3906
187.3714 434.8320
208.8286 400.4141
174.4857 398.8438
296.6163 202.9688
359.8571 400.9063
387.2612 415.8906
421.7959 425.3320
445.8367 465.8125
485.9102 254.6484
488.2327 261.5391
469.3061 268.5781
296.4816 273.4023
597.7225 246.5781
548.8530 251.3906
572.7143 282.6250
573.0857 280.7344
575.0000 279.8711
578.0408 280.6875
579.5837 279.3867
580.7551 279.5625
578.6122 277.3828
577.0245 279.5313
589.6122 281.9688
587.5714 283.8945
586.2653 279.2891
579.5428 285.0742
584.8653 284.3438
576.2857 284.6523
480.6694 342.6992
532.7877 361.1406
372.6530 368.0469
424.6735 373.6367
76.7102 321.5742
605.8653 383.7422
660.7143 221.1875
693.6122 233.2422
686.0204 229.2813
666.4245 235.5078
455.3347 290.1563
473.9592 280.1563
526.3591 277.7813
478.7388 291.2969
146.3388 306.5352
110.2775 309.6406
542.6082 336.1250
554.1184 335.3906
609.3674 251.3125
573.2286 321.1094
608.7551 354.7070
627.5428 261.1563
540.9551 393.3203
565.4572 289.5703
492.9388 272.4688
487.2163 281.1563
501.0204 288.3828
472.7429 266.6367
538.7877 337.0078
535.1592 333.8750
584.2612 328.6172
586.2000 330.6172
118.3020 245.2813
446.7633 259.5000
423.7714 245.3867
449.9592 263.6875
453.4000 293.4648
417.7347 258.1133
328.4898 192.8047
478.5102 434.1914
611.5510 394.5156
601.1143 399.3281
660.6204 406.4961
649.3429 413.0703
657.1224 422.8867
118.0041 265.7734
95.6939 256.1133
112.4000 256.7813
422.4612 350.8047
119.4490 251.7422
111.1429 262.6016
124.2367 257.1523
117.8980 256.7656
117.7061 263.8438
150.0531 264.0313
120.1755 254.0000
118.1102 256.6055
116.2735 258.7500
131.8571 257.2656
122.9347 258.8047
111.8653 254.8750
239.2245 340.4648
264.0572 323.1250
227.5428 282.5703
173.9020 296.8594
175.4408 304.8750
148.5061 301.5469
174.2816 294.0898
194.1551 308.0664
200.8449 295.4453
205.9184 296.6250
209.5714 293.5625
232.1184 292.3672
283.7959 328.1250
251.1429 335.5078
164.9796 300.9180
174.8857 309.5703
189.4122 305.3281
204.9388 299.0234
176.4898 298.1875
170.7020 294.9531
305.7429 366.2852
255.1796 341.6484
300.7878 359.5313
241.7755 342.6992
253.7878 349.1875
673.4775 235.7031
276.0898 239.6406
460.8775 215.4531
273.5428 253.7656
278.5143 231.1484
453.2408 269.5938
274.7837 246.0000
298.7061 212.1875
290.9919 309.6484
418.7102 254.4375
455.2571 236.5625
347.0939 342.4922
293.9837 360.2188
299.1429 359.4844
483.2000 266.8984
387.2000 217.4688
384.1837 218.4688
383.0653 226.9844
384.7878 218.5938
229.2857 222.6719
230.0408 216.0781
234.0408 207.2617
246.8571 214.1602
576.3387 212.1875
524.7714 269.2227
462.3020 312.9375
454.9469 318.5156
441.0000 319.9336
445.9183 323.5000
427.4164 318.8906
417.8571 322.9961
388.2857 324.1094
389.8408 326.3281
413.8979 327.0430
471.5959 335.1172
460.4857 335.4023
455.7510 345.3047
405.5674 398.0000
409.7225 390.3477
478.1918 429.6172
243.1878 341.5078
230.6367 349.6211
193.0041 307.4063
190.5918 298.5938
448.0816 364.7852
564.9143 175.5313
598.4898 216.4883
599.8408 213.2500
401.2531 248.0000
226.4776 268.7188
217.4408 260.8438
241.4286 252.2070
300.8163 217.8828
301.3061 231.0000
306.8000 219.1406
308.0449 224.4609
303.2449 230.7070
309.0000 224.7500
287.8857 245.0000
288.9225 245.1406
293.6327 253.0234
295.3102 229.8750
241.8775 211.8203
207.2857 233.8438
167.7429 256.3906
178.9592 253.0547
175.9265 236.2734
170.0612 231.2734
331.1837 285.9688
246.0041 247.9375
541.1918 432.1563
214.3184 232.8945
234.9306 251.5625
214.9102 236.3047
368.7020 270.2344
544.5674 337.2266
411.5306 319.3906
421.0408 298.9297
507.4408 320.8164
499.8286 332.0039
495.8979 338.5547
500.3551 340.3203
493.9878 318.5195
504.2326 319.0391
524.2653 320.5977
509.7755 334.6875
450.0000 304.1406
514.7673 316.5625
510.0286 313.3906
521.9674 308.6406
517.6245 323.5156
503.2776 352.6797
513.3673 335.2695
511.1918 325.7656
310.5347 298.4063
268.3265 273.5742
331.4775 393.7734
459.2204 378.5625
449.9633 375.8789
460.4898 375.7813
457.9061 375.1328
582.3796 354.2891
578.8571 351.1250
582.5714 391.5078
367.3551 301.2422
355.2857 305.0938
364.7592 306.3984
278.4286 233.0273
285.6531 246.5664
286.0163 244.7227
280.9388 245.1719
277.9551 251.8359
295.6286 253.9922
291.8776 254.9219
291.5837 258.0156
287.6938 261.6563
270.1714 249.4258
287.0490 254.0508
310.6898 256.2578
302.5796 253.1836
282.3551 247.9258
279.0857 233.1250
253.5714 244.7109
259.3959 240.3125
525.7061 386.3125
512.7510 381.6563
511.8612 380.3867
514.1959 373.5898
526.4531 393.6250
530.4939 394.0000
494.3837 405.4414
491.3429 403.5000
466.4816 384.3320
467.2694 380.0234
336.1633 356.5156
446.5878 219.6953
335.7918 252.6602
438.5306 219.9922
335.2041 237.7383
349.1429 259.6875
347.9020 248.9844
339.0000 256.4688
435.5714 213.3789
426.0980 228.3711
628.6245 223.1250
418.5714 208.9531
398.2857 198.4180
460.5592 246.4531
392.9143 185.7227
405.0082 177.0313
404.4653 175.3125
414.9143 187.6445
412.5919 187.9063
446.1388 169.7695
440.4816 171.2031
447.7265 160.1992
336.2000 172.7969
313.6245 200.5078
303.8163 186.7695
288.1877 206.9258
313.3796 186.6875
96.9265 236.6523
83.8000 230.0195
106.9959 231.7773
71.8898 257.2539
130.3469 233.7344
277.0408 227.1680
268.8204 236.6133
294.2000 241.3125
302.3674 239.9141
293.6449 237.8906
298.2490 242.0000
275.2531 235.3125
280.2245 233.1328
280.0612 227.6563
274.7143 228.7656
282.1183 221.4531
276.9306 227.5859
276.0653 226.1250
278.0939 222.3672
271.9959 223.9648
266.8571 228.7969
268.0571 229.7031
257.4367 222.1641
259.3143 227.0508
255.9347 217.5938
261.3061 223.6250
274.8979 219.5703
277.2857 225.4531
274.5714 232.1016
288.1837 232.6523
259.6082 239.5000
231.9143 235.0039
198.4163 223.6719
191.8531 240.0859
253.8286 256.5156
278.4694 270.0039
277.5428 271.1250
276.5714 270.9297
275.2612 272.2656
271.4000 265.8789
275.8367 265.2891
291.3469 259.8711
292.0980 258.2539
292.5714 246.8828
290.2041 233.2344
285.6367 251.3086
286.0816 245.0156
261.0939 260.8438
260.8571 262.4727
262.2041 239.9531
70.2571 243.6641
78.1510 232.2969
93.8980 245.6914
101.8857 232.0000
101.8286 217.8906
150.0612 199.6016
178.6898 221.3516
164.4286 204.7773
193.2041 226.3438
189.3837 221.9063
176.4000 229.6484
199.4449 205.0742
225.6000 224.8633
209.7061 208.8750
251.8000 226.8828
258.6122 226.4297
298.0735 241.1250
297.3265 244.7500
273.0286 271.9531
239.9796 222.5313
282.9184 225.5039
288.5714 225.4375
268.0122 243.8164
266.2286 241.1289
241.3510 242.2813
213.2816 207.1641
219.4163 220.7734
232.4857 207.3125
260.7184 198.8398
263.8449 192.6953
277.8776 200.0000
279.7673 204.1172
264.8939 199.0625
249.2082 198.5938
245.6327 194.8047
245.9306 195.2734
252.7306 199.0625
251.4286 202.8828
239.6122 215.0703
239.7551 206.6250
255.3061 218.8750
230.9633 205.6094
233.7755 229.8906
265.8000 233.5781
259.8816 234.7227
259.6531 233.1953
262.6367 238.3438
267.8979 242.8164
261.8122 238.2969
259.1633 235.4688
266.6898 227.6875
253.2735 219.5625
253.3633 212.1211
256.7673 210.5000
253.6327 220.3516
256.3592 225.6680
263.3429 222.9766
259.6653 232.4766
252.2653 221.7891
262.6980 251.0703
254.7347 227.5039
254.5918 224.7500
252.7755 228.5938
180.2122 217.1719
196.1265 204.1719
209.8857 212.8750
215.4000 213.9063
224.0612 218.3594
212.8449 221.2852
146.1469 214.6641
135.9388 227.5078
138.3143 239.5000
159.2571 236.9531
169.9796 242.2188
210.3510 237.3750
241.3143 242.7734
265.3878 229.4961
251.0000 233.4688
251.3469 229.9961
256.8571 230.6563
248.0857 251.2813
219.1429 254.0391
189.8979 260.6719
116.8571 250.4844
45.9429 272.5313
268.2776 240.9063
284.4408 230.8555
273.2857 238.0781
270.6857 233.7500
273.9592 229.7773
271.0857 227.2344
271.0286 232.7500
289.5510 226.3125
282.2000 233.0273
278.8939 226.0781
278.9551 241.1953
280.6898 232.4375
269.7551 230.2500
273.8000 232.1172
267.7020 237.1289
278.1674 223.6055
270.5266 244.2227
270.3796 240.3750
245.9306 239.1211
271.5143 232.0000
275.0816 244.8125
272.0163 243.1563
269.3306 245.0234
269.0857 241.9961
269.2245 245.3750
296.1592 238.1719
303.0245 207.7344
267.0245 253.9219
257.8816 246.6875
238.3633 241.1641
236.1837 238.5313
235.8408 240.9883
235.8408 243.2422
246.4286 240.8906
270.8000 242.0781
283.5184 248.6289
316.7796 224.4531
251.4000 204.8125
253.3469 204.5938
252.1755 213.6406
250.6531 211.6250
251.5918 229.6641
251.3878 244.1406
262.6286 198.5156
258.5102 202.3516
396.1796 264.7305
298.8694 375.9453
309.5836 375.0977
307.6857 373.0156
309.8163 372.8477
314.0204 376.4531
307.1755 357.5313
328.2857 366.4453
315.1959 376.4531
317.2939 373.3398
292.6490 366.8945
302.8776 366.8594
303.3143 365.7188
312.9061 364.2656
313.7143 372.3398
323.2041 362.0000
304.8449 362.4570
291.1959 374.2305
296.5878 347.7344
303.7020 283.7813
311.0000 314.6406
299.7714 299.1563
401.4081 441.0859
463.7959 440.3516
465.0653 435.8125
469.0286 431.5313
459.1021 440.5000
458.6613 429.3984
451.5959 430.3750
325.6326 374.7578
362.6367 359.3125
368.4939 376.0313
306.7143 274.6328
293.5061 253.5586
290.5102 257.5703
277.8612 263.2344
278.2449 260.0000
282.3347 260.8203
414.1429 291.7031
415.2327 289.8359
268.5714 220.0938
254.1796 239.0000
341.0286 361.7891
327.2041 358.9102
311.1755 348.9414
315.7551 350.8438
179.7755 298.6250
70.6327 310.2344
79.5837 265.0313
90.8653 293.6953
127.1143 320.8164
229.7429 302.1953
222.2612 306.2188
229.1265 250.0898
338.6939 407.0234
372.7225 420.8828
368.4122 394.5391
213.5388 230.7031
433.9633 346.1641
373.7143 338.8047
396.8612 326.0781
368.4898 317.9766
383.7755 318.9453
356.3796 412.1426
374.6041 411.4766
383.0490 407.0938
394.6816 424.2227
511.7755 268.8672
486.3714 362.1133
367.1184 402.1914
369.9714 404.2188
354.7714 399.2344
535.0571 386.3086
358.2939 399.9609
348.8449 400.0938
301.8979 236.2656
302.1633 238.1250
299.5510 228.0859
295.7143 239.7500
298.4286 230.6094
210.8490 262.5000
359.7143 267.1328
356.0980 251.8203
442.1286 340.3340
232.2653 246.6250
231.5837 245.1797
236.4327 248.7656
240.3959 251.1172
199.2816 249.8594
203.6572 267.4219
408.5143 310.3438
480.8898 314.9375
520.3102 269.1289
497.4857 253.0000
487.3020 235.0039
488.0530 233.9844
475.9143 237.0000
548.6163 256.7344
552.4000 263.0938
592.0735 257.8438
590.3878 264.8594
580.5388 282.2969
572.1428 293.8359
238.8367 351.8203
468.2816 313.5391
465.0530 322.7734
421.7510 316.3906
69.3429 255.9063
198.2367 246.7461
206.4776 265.3281
207.8000 273.1875
371.7143 306.1641
378.3633 291.6094
439.6082 273.5078
539.0000 401.1250
421.4286 306.0781
481.0612 232.7188
575.0367 302.5938
535.9387 297.2461
376.9347 289.7227
459.9878 427.7227
461.5306 415.3750
463.1021 406.9375
485.3837 398.1875
520.2694 412.9531
508.5837 412.9297
406.4286 248.0859
448.0816 499.8125
521.8449 504.2109
391.4980 348.2344
338.9714 346.0000
331.6939 353.9688
325.3265 354.0000
328.2898 344.6250
329.2898 351.1250
335.4000 343.5820
406.0612 262.0313
419.0000 246.9297
438.8326 252.4375
426.2490 256.7617
454.5837 239.3125
466.1183 258.3125
422.9102 260.5586
421.8571 263.1250
433.3714 252.4375
428.9469 282.0000
430.4286 278.7500
365.2000 273.1094
351.5347 272.2344
314.4123 318.3047
317.6939 328.2188
277.0775 319.7422
265.9143 297.0469
227.0041 284.5586
224.2326 287.8516
262.3020 265.7969
265.2939 268.1758
290.4367 260.2578
263.6653 246.7500
189.8163 250.4453
221.8490 260.5078
265.0735 222.6563
284.3673 257.3672
290.7878 244.3438
330.9225 233.2695
458.6041 319.8477
507.3796 321.2188
295.9306 298.4727
332.6367 305.9531
584.4694 339.8359
330.4286 240.0391
324.6653 320.4766
383.3388 305.8711
352.6980 304.6563
351.3388 310.6289
317.8979 308.1875
346.6571 326.6953
547.4204 325.9219
582.1102 317.6250
488.3714 287.5781
572.8123 276.5117
609.6776 296.4609
603.6571 304.7109
509.1102 273.7656
238.5224 302.7500
254.0286 280.9258
256.3428 283.1250
276.9429 280.6875
273.8000 285.1484
301.8286 290.3242
279.9592 297.6094
275.1265 294.9219
606.7061 305.3320
602.7551 316.2891
598.3347 315.5664
271.5959 281.6797
289.2041 287.1953
266.1796 300.8398
263.2531 297.2891
264.5510 300.0156
299.0735 292.1992
312.3428 266.5156
284.0041 270.8516
268.3878 297.5625
321.7959 283.8906
285.0898 323.6641
302.8775 308.8633
277.3265 341.7031
279.4735 315.9648
353.7674 334.0313
409.0816 354.0781
406.3837 349.6797
354.2571 347.4141
361.6204 346.8125
399.6531 225.4141
417.0612 244.4336
495.5796 223.1406
520.3265 227.8086
532.9469 241.9297
513.5102 285.2109
548.4081 310.8359
579.1837 307.8516
379.1714 402.1563
365.3429 386.8828
358.7592 389.5625
346.6326 386.0000
373.7878 389.0273
295.6612 344.2656
332.8939 251.4414
266.6163 314.2109
267.8367 276.5508
254.0000 350.8047
273.4531 337.4531
275.0408 333.8359
369.5877 421.0820
254.8531 357.6523
261.0000 393.9063
343.0816 229.0469
417.7143 260.9805
442.1755 306.8906
447.2000 316.7422
318.8571 260.5000
309.5755 267.2500
437.2571 313.3906
492.6572 275.5195
472.6653 264.1719
448.2041 308.3984
456.2857 302.8125
454.0816 296.7891
456.2531 296.7734
280.7143 428.7500
275.9143 368.3750
316.3143 277.6992
269.1225 332.9805
240.2408 347.0156
241.7102 355.7188
254.5102 333.5703
477.6286 387.1875
473.2286 386.9766
482.0000 379.4570
478.6000 381.0625
480.7674 380.7500
390.3265 315.8750
371.2571 306.0117
384.7674 331.5781
368.6694 320.1250
387.8000 342.6406
374.2980 303.6406
435.3837 329.8477
481.6571 346.5469
518.4204 345.8125
540.4490 353.7188
562.2858 331.8516
608.7877 339.4219
608.7919 340.8789
628.8939 316.5469
631.6531 320.7813
613.0449 299.0000
576.6531 288.9414
624.2898 277.2617
679.7347 285.5625
614.4000 297.0039
688.4122 271.6406
680.3428 289.9375
622.7469 322.3281
621.9388 327.5938
622.8776 325.3008
615.9755 325.8789
609.6694 323.9531
614.5306 326.9297
618.1428 330.0508
624.0000 329.9141
612.5714 327.0742
601.3102 325.5195
620.3224 323.4219
622.5714 325.5781
586.8163 324.3125
609.1755 322.5625
607.2571 324.7188
620.2449 320.1211
642.5878 333.0000
602.7143 330.1328
607.4286 329.2500
604.7877 323.0469
621.4939 328.7188
623.0775 319.0313
617.1877 314.9492
626.2368 321.1133
607.5918 326.4688
602.8572 315.7578
617.7142 327.3438
603.2000 324.9375
596.5755 315.9375
609.8776 323.0859
443.2041 373.7578
591.5388 324.1836
635.4286 326.0938
603.2857 319.8594
437.8245 374.2109
430.6204 392.2500
424.9551 398.6484
441.8857 397.1523
475.5143 414.0820
630.4572 215.9688
627.9347 230.7969
626.6204 226.4727
634.6775 229.2266
631.6122 225.4766
533.1265 330.1641
499.2122 336.8242
521.7266 338.6250
522.3428 337.6719
542.3062 333.0039
533.0000 320.5703
528.0775 317.8281
518.8857 325.9180
523.1632 327.6875
510.4572 322.4844
480.8490 249.2188
486.9919 255.0469
515.3959 296.5625
472.4612 306.6055
470.8041 307.9336
510.9918 285.3750
515.8449 275.9648
495.5918 262.5078
493.9878 262.2266
495.5225 272.9375
497.5388 268.7852
482.6122 278.7500
482.6122 277.7969
461.4775 271.1250
462.1021 265.1484
446.6000 288.3438
412.4163 278.4219
176.9429 266.9609
177.5592 265.9063
193.3469 257.5547
191.6122 261.8008
481.7306 279.6797
170.9755 247.8125
467.8816 275.4492
492.5347 267.0156
490.2000 269.3398
566.7714 272.1680
565.2653 278.8516
544.8000 291.3750
523.3224 311.7500
575.0530 362.0313
583.4122 333.2070
394.5796 380.0000
432.2122 410.8203
385.0000 370.5938
323.0000 250.6055
318.1265 261.4922
172.8286 277.2617
172.0694 275.8984
171.5551 265.1719
165.5633 275.3281
150.5143 256.2500
155.1510 256.0195
125.2204 259.8750
128.0898 259.2031
123.9306 245.2813
409.9877 182.7813
267.3878 203.1836
389.5428 295.9336
408.0245 303.9063
412.8979 307.8750
465.2327 253.6328
465.4857 249.8633
433.5551 232.3203
438.2286 229.9375
524.5714 278.8438
557.2653 279.1719
560.6938 276.0156
578.0939 291.6875
594.4041 306.6875
594.7592 303.3359
624.3062 327.8672
531.6571 396.5469
517.7266 389.0234
529.8123 405.6133
321.7551 221.8125
315.2286 215.8594
317.7755 219.9414
299.7714 216.5391
300.9633 215.7656
290.8531 222.7344
290.2163 218.3359
299.6653 224.5195
298.8531 223.1797
301.2490 220.1484
300.3347 213.9688
314.8000 227.8750
320.6857 229.1914
429.8449 327.6602
709.1633 314.4375
250.6245 336.9531
694.7347 302.7031
297.1714 294.6484
